name f1,E f1,R f1,R _REMOVE_ f1,name f2,E f2,R f2,R _REMOVE_ f2,tau,result
Jared Gordon,0.43944800192183614,1558.8183345667317,1576.1949798471442,Mark Madsen,0.5605519980781639,1579.960016722114,1553.633314993465,1175,0
Jessica Andrade,0.557305644814266,1597.7237969126875,1602.6697948282058,Mackenzie Dern,0.44269435518573397,1577.7259053856149,1561.4668436360384,1175,0
Jiri Prochazka,0.38729015763444496,1605.681855479524,1586.9851482202546,Alex Pereira,0.612709842365555,1645.5255347852494,1663.3447473607607,1175,6
John Castaneda,0.35213906163280845,1530.9549347728812,1561.3821596235853,Kyung Ho Kang,0.6478609383671916,1583.9084533944658,1561.9151900400213,1175,2
Joshua Van,0.5417636307936851,1514.5440583564148,1537.0136416689627,Kevin Borjas,0.45823636920631494,,1477.4178589616367,1175,2
Mateusz Rebecki,0.6038333275583283,1549.1577353724049,1568.4542935231068,Roosevelt Roberts,0.3961666724416717,1512.5499070080043,1495.4035220816356,1175,1
Matt Frevola,0.4683200540642786,1570.064904820835,1550.6608130104285,Benoit Saint Denis,0.5316799459357213,1581.086409730253,1603.0813761547163,1175,6
Nazim Sadykhov,0.6263999432355529,1544.847825929961,1538.6911145643692,Viacheslav Borshchev,0.3736000567644471,1499.9588707000205,1505.9890369586124,1175,3
Sergei Pavlovich,0.5641045049471558,1652.6331635746023,1627.3637293880433,Tom Aspinall,0.4358954950528442,1630.2377260983008,1655.5071602848598,1175,6
Steve Erceg,0.5472523777608158,1526.6997461011506,1548.9001891499672,Alessandro Costa,0.4527476222391842,1510.233450287354,1488.180936969448,1175,2
Tabatha Ricci,0.526546853542596,1572.4290962536522,1547.6994690167485,Loopy Godinez,0.473453146457404,1563.1970932924908,1585.0137193369071,1175,4
Brendan Allen,0.7103864205308859,1647.6580706227908,1657.4897294666482,Paul Craig,0.28961357946911415,1569.7229246742338,1563.2352848696466,1176,1
Chad Anheliger,0.5688807973638527,1499.182382880041,1471.4732338002038,Jose Johnson,0.43111920263614734,1475.097601479373,1502.9926253802817,1176,5
Charles Johnson,0.4357703632925662,1477.5603592850994,1457.094110987134,Rafael Estevam,0.5642296367074338,,1521.4750038746508,1176,4
Chase Hooper,0.3963797312263732,1506.518369869762,1533.5579388178546,Jordan Leavitt,0.6036202687736267,1543.0488449774753,1515.2762882209029,1176,1
Christian Leroy Duncan,0.5927865782202563,1499.515901757461,1519.3505269789352,Denis Tiuliulin,0.40721342177974373,1466.9006461738632,1447.4737020376153,1176,0
Jeka Saragih,0.42264400079813275,1475.3597241992418,1503.6703289370007,Lucas Alexander,0.5773559992018673,1502.453519012822,1474.3315582643552,1176,0
Jonathan Pearce,0.6439059667383787,1603.7238929284642,1574.0977919967147,Joanderson Brito,0.35609403326162126,1552.2723423633902,1582.9911855443233,1176,5
Luana Pinheiro,0.4514275234695027,1543.5249332267745,1521.7319491069643,Amanda Ribas,0.5485724765304973,1560.4541291435794,1579.1583059882985,1176,6
Lucie Pudilova,0.3514165107087388,1444.764860891052,1430.2044802746175,Ailin Perez,0.6485834892912612,1497.9936062116567,1515.1104653664518,1176,4
Michael Morales,0.48777951602956077,1576.8515521725117,1601.5793596114913,Jake Matthews,0.5122204839704392,1581.0982289104595,1571.923005497168,1176,2
Mick Parkin,0.5796972904191494,1527.9278161259601,1548.5373255059642,Caio Machado,0.4203027095808506,,1479.2872506322437,1176,2
Payton Talbott,0.5779499159562917,,1520.7988609451402,Nick Aguirre,0.42205008404370825,1472.6947572345516,1451.9995654890483,1176,1
Trey Ogden,0.5000846290535713,1486.4265942548886,1486.4265942548886,Nikolas Motta,0.4999153709464287,1486.397191109828,1486.397191109828,1176,-1
Uros Medic,0.6463010240370005,1552.3602083213996,1521.5271040629702,Myktybek Orolbai,0.3536989759629995,,1531.8500709651682,1176,5
Beneil Dariush,0.5708274446034077,1646.1305606552112,1638.8436418968367,Arman Tsarukyan,0.42917255539659227,1621.3559800178582,1645.0073014738982,1178,6
Clay Guida,0.6434432964260766,1559.025763327323,1552.5526933366698,Joaquim Silva,0.35655670357392344,1507.7494283946216,1534.4094714363157,1178,4
Drakkar Klose,0.5340049288145226,1595.1057615373413,1614.4135214037144,Joe Solecki,0.46599507118547745,1583.272973067779,1561.8325489596298,1178,0
Jalin Turner,0.4428184396036102,1553.7749926810714,1575.6401026683245,King Green,0.5571815603963898,1573.7292002863805,1566.995024536166,1178,0
Miesha Tate,0.4766941276982457,1518.5330204882237,1536.2979499396988,Julia Avila,0.5233058723017543,1526.6361817386282,1501.67081123845,1178,1
Punahele Soriano,0.6139649673812352,1492.5824915830774,1464.3339754459607,Dustin Stoltzfus,0.3860350326187648,1452.279117073917,1481.114394842085,1178,5
Rob Font,0.4010847926698576,1604.6604423807153,1595.6757336156447,Deiveson Figueiredo,0.5989152073301425,1639.4862713392058,1650.7193087801022,1178,4
Rodolfo Bellato,0.5102813861760478,,1524.1336034187743,Ihor Potieria,0.4897186138239522,1496.427376982606,1472.7858632968284,1178,0
Sean Brady,0.509871885098338,1608.9672153939496,1631.5180003713226,Kelvin Gastelum,0.49012811490166197,1605.5369254404227,1598.8491672871473,1178,1
Veronica Hardy,0.3855340857690311,1484.1532726454413,1512.4248373373132,Jamey-Lyn Horth,0.614465914230969,1524.6402758007582,1494.509989380133,1178,2
Wellington Turman,0.6111648023900197,1493.818427342219,1467.3667652409092,Jared Gooden,0.3888351976099803,1454.5398745072962,1483.2436406427032,1178,5
Zachary Reese,0.6273288530800797,,1469.084888084667,Cody Brundage,0.3726711469199203,1454.7661014420357,1482.8677120961142,1178,6
Anthony Smith,0.6392227954366243,1608.270214245605,1598.8300972896711,Khalil Rountree Jr.,0.3607772045633757,1558.5875812720365,1576.4900640523406,1179,6
HyunSung Park,0.70666773621799,1524.6402758007582,1539.0237996374283,Shannon Ross,0.29333226378201005,1448.2691898775247,1433.9815087592197,1179,0
JunYong Park,0.5500682480379726,1586.9378950557857,1564.1466976806391,Andre Muniz,0.4499317519620274,1569.483908271486,1594.1245790514747,1179,4
Luana Santos,0.5634409788796135,1523.2724841490378,1544.6791204509511,Stephanie Egger,0.43655902112038647,1501.111391564846,1481.0253195442813,1179,2
Nasrat Haqparast,0.5538557842714247,1562.5971211614992,1578.9828877017205,Jamie Mullarkey,0.4461442157285753,1543.8128353678283,1525.3275639224785,1179,0
Rayanne dos Santos,,,1475.3597241992418,Talita Alencar,,,1524.6402758007582,1179,4
Song Kenan,0.4992416880802257,1524.3768110529,1502.769263647776,Kevin Jousset,0.5007583119197743,1524.6402758007582,1549.1205516087332,1179,4
Song Yadong,0.5436925507142293,1630.9407423503403,1646.4312424073892,Chris Gutierrez,0.4563074492857707,1615.7215775704879,1598.9625407591502,1179,2
Steve Garcia,0.5721662326596486,1536.209234154681,1556.3027348840158,Melquizael Costa,0.4278337673403514,1510.959801201377,1490.1207964475573,1179,0
Tatsuro Taira,0.6684385412423225,1579.4109979108275,1595.228811353387,Carlos Hernandez,0.3315614587576775,1518.5115097015441,1502.5051449369125,1179,0
Tim Elliott,0.47949533088413665,1505.9218015156662,1514.3428438745127,Sumudaerji,0.5205046691158633,1513.0498509328063,1488.6039989526807,1179,1
Alexandre Pantoja,0.6033531063603002,1626.1296412980555,1638.4253647920132,Brandon Royval,0.39664689363969985,1589.6961421777842,1571.9280823834906,1180,2
Alonzo Menifield,0.5250849483191438,1573.7924669322517,1591.2349146631307,Dustin Jacoby,0.47491505168085624,1565.0697398846714,1548.9475581261431,1180,2
Andre Fili,0.601428304092826,1543.1921548429482,1549.0783082335179,Lucas Almeida,0.398571695907174,1507.4566731986986,1488.0429707287387,1180,0
Casey O'Neill,0.5520163408585307,1546.2569086665476,1520.3310898220016,Ariane da Silva,0.4479836591414693,1528.118956426712,1549.7813710964401,1180,5
Cody Garbrandt,0.6284300191427057,1571.5508525412483,1583.0692126155025,Brian Kelleher,0.3715699808572943,1525.9075920682792,1516.5805810965792,1180,0
Irene Aldana,0.5496214548156679,1573.7456504752727,1589.0348790223663,Karol Rosa,0.45037854518433207,1556.448453752029,1536.9557391056564,1180,2
Josh Emmett,0.4968765482370503,1620.6268756105076,1636.2232837644615,Bryce Mitchell,0.5031234517629497,1621.7120880191385,1599.9365350271564,1180,0
Leon Edwards,0.5880289885039549,1716.1678783355674,1725.3964495145055,Colby Covington,0.4119710114960451,1685.2614626278282,1674.9203200646411,1180,2
Martin Buday,0.6996277487748471,1573.4414433439674,1540.064279270605,Shamil Gaziev,0.3003722512251529,,1534.4780413753515,1180,6
Shavkat Rakhmonov,0.5665203605585384,1647.3287554043109,1667.6874183154123,Stephen Thompson,0.4334796394414616,1624.0793915195966,1617.0662932285964,1180,1
Tagir Ulanbekov,0.4318684782307001,1539.2466177994136,1566.3504870363747,Cody Durden,0.5681315217692999,1563.0660937277482,1538.4769436586084,1180,1
Tony Ferguson,0.6074906959927208,1632.1181585304503,1624.3632136867543,Paddy Pimblett,0.39250930400727924,1594.180223487841,1623.1618021469164,1180,4
Andrei Arlovski,0.6286000161892773,1572.2503222374442,1565.952941342077,Waldo Cortes-Acosta,0.3713999838107227,1526.543820758709,1556.5324624522502,1184,4
Farid Basharat,0.4591637480088453,1545.238434034465,1571.5815843106698,Taylor Lapilus,0.5408362519911547,1559.4580744787906,1534.0573360298554,1184,2
Jim Miller,0.713931191080885,1585.3393235242302,1588.2021179026456,Gabriel Benitez,0.286068808919115,1505.9021538027512,1497.034258878783,1184,1
Joshua Van,0.6049504366032719,1537.0136416689627,1556.2557874696463,Felipe Bunes,0.39504956339672814,,1480.531739605871,1184,0
Magomed Ankalaev,0.6856903196169735,1661.594001258179,1672.2640311459777,Johnny Walker,0.31430968038302654,1593.8399490064933,1583.1699191186947,1184,0
Marcus McGhee,0.5511350392721823,1533.4456829282315,1555.3090788648801,Gaston Bolanos,0.4488649607278177,1515.617219327901,1493.607162272355,1184,0
Matthew Semelsberger,0.5929462066486594,1522.64023545558,1498.0724584992174,Preston Parsons,0.4070537933513406,1489.9675377118447,1518.5924367124235,1184,4
Nikolas Motta,0.4609277935782028,1486.397191109828,1512.1147266315934,Tom Nolan,0.5390722064217972,,1473.4342243144874,1184,0
Phil Hawes,0.49805518426667655,1504.06407648793,1481.7533652815368,Brunno Ferreira,0.5019448157333235,1504.7397780886001,1528.9991403570793,1184,6
Ricky Simon,0.5360982771795867,1612.669264427126,1592.9797091156574,Mario Bautista,0.4639017228204133,1600.105579191381,1622.3179531854394,1184,4
Westin Wilson,0.44249543036475236,1479.9320717289916,1458.2343440797792,Jean Silva,0.5575045696352476,,1521.8064188895253,1184,6
Arnold Allen,0.5273928512395486,1656.2803481322685,1636.910521446786,Movsar Evloev,0.4726071487604514,1646.7535577130893,1670.3784691044775,1185,4
Brad Katona,0.518781059880321,1506.7074540747262,1482.3425525619907,Garrett Armfield,0.48121894011967903,1500.1791741044324,1525.4480560822249,1185,4
Charles Jourdain,0.4940081038826786,1546.1198608508166,1529.3495175803855,Sean Woodson,0.5059918961173214,1548.2017584518696,1570.931061646348,1185,4
Chris Curtis,0.5901003991242999,1562.9261430018648,1581.2878665771723,Marc-Andre Barriault,0.4098996008757001,1531.2764604133363,1516.221868359709,1185,2
Gillian Robertson,0.6495390079547071,1533.6452755346488,1542.4424165480793,Polyana Viana,0.3504609920452929,1480.0521651952886,1465.531374965196,1185,0
Jasmine Jasudavicius,0.5940509187508543,1528.4141730073218,1547.479844730385,Priscila Cachoeira,0.40594908124914575,1495.3437511969887,1478.5239008093147,1185,1
Malcolm Gordon,0.499452058156157,1470.8737124772167,1447.8939330531252,Jimmy Flick,0.500547941843843,1471.0640870487755,1495.1754896685118,1185,5
Neil Magny,0.679950013606919,1632.588265409155,1635.8523502651065,Mike Malott,0.320049986393081,1567.1364306616492,1551.6857903962887,1185,0
Raquel Pennington,0.6385808633977073,1607.340972101718,1614.5655945481794,Mayra Bueno Silva,0.36141913660229275,1557.9000209718165,1542.9251975624688,1185,2
Sean Strickland,0.42691378120047385,1642.003316903005,1635.698604284176,Dricus Du Plessis,0.5730862187995261,1667.5792749966454,1687.2215697172019,1185,4
Serhiy Sidey,,,1475.3597241992418,Ramon Taveras,,,1524.6402758007582,1185,4
Yohan Lainesse,0.5080869114436986,1478.1696500474,1453.6413937561683,Sam Patterson,0.49191308855630145,1475.3597241992418,1500.273724819649,1185,5
Aliaskhab Khizriev,0.44283358955454105,1524.6402758007582,1524.6402758007582,Makhmud Muradov,0.557166410445459,1544.589150037759,1544.589150037759,1187,-1
Azat Maksum,0.6855746885751266,1524.801566050143,1491.1844666291734,Charles Johnson,0.3144253114248734,1457.094110987134,1488.6373889953525,1187,4
Gilbert Urbina,0.4558670605866097,1502.9484209605557,1480.7439654737198,Charles Radtke,0.5441329394133902,1518.321781819431,1540.675186275386,1187,6
JeongYeong Lee,0.6025474473321504,1524.6402758007582,1544.1293295841217,Blake Bilder,0.3974525526678496,1488.4990837400069,1469.139892701974,1187,2
Landon Quinones,0.44848654200953786,1482.038660185433,1460.0471588611401,MarQuel Mederos,0.5515134579904621,,1522.1016641760866,1187,4
Luana Carolina,0.6053511557993493,1511.335831616394,1529.0143874653038,Julija Stoliarenko,0.3946488442006507,1474.1765234735244,1456.4979676246146,1187,0
Molly McCann,0.614761369698187,1502.5267381773729,1516.6755941657705,Diana Belbita,0.38523863030181305,1461.9313902847302,1444.2065684416557,1187,1
Randy Brown,0.5841388365623256,1610.5727773457475,1619.8884918990698,Muslim Salikhov,0.41586116343767443,1581.059233926507,1563.8286922794061,1187,0
Renato Moicano,0.5135515094012679,1585.6431369880427,1599.2669247950785,Drew Dober,0.4864484905987321,1580.9337070175065,1574.7239309027832,1187,2
Roman Dolidze,0.5754728750494997,1589.4365083189832,1564.5296190810056,Nassourdine Imavov,0.42452712495050027,1563.012625628422,1588.791313468498,1187,4
Themba Gorimbo,0.4866741607102681,1495.2462163097036,1520.2493844133269,Pete Rodriguez,0.513325839289732,1499.8771837708885,1474.8740156672652,1187,0
Thomas Petersen,0.5128683845649092,,1474.7255631096627,Jamal Pogues,0.48713161543509076,1495.5280777269547,1520.5089640428534,1187,4
Viviane Araujo,0.4148797689048833,1550.2493584568556,1533.9685042014887,Natalia Silva,0.5851202310951167,1580.1139298576766,1599.9066126689372,1187,4
Bolaji Oki,,,1524.6402758007582,Timmy Cuamba,,,1475.3597241992418,1188,2
Brad Tavares,0.6026216258164655,1589.3727579531399,1582.0893870959976,Gregory Rodrigues,0.3973783741835345,1553.2046611078192,1580.1994951845172,1188,6
Dan Ige,0.5906298837984941,1580.9181643817606,1591.1940202420433,Andre Fili,0.4093701162015059,1549.0783082335179,1543.4924863859317,1188,0
Daniel Marcos,0.6227420427547854,1549.893934600514,1549.893934600514,Aoriqileng,0.3772579572452146,1506.3599789778125,1506.3599789778125,1188,-1
Devin Clark,0.6262514662467528,1519.5770940098537,1505.5484219166765,Marcin Prachnio,0.37374853375324724,1474.7432423836908,1501.8478663915334,1188,4
Fernie Garcia,0.3135097329129587,1431.923328754227,1416.7884238679067,Hyder Amil,0.6864902670870413,,1515.4499325703946,1188,6
Jack Hermansson,0.5957355063443844,1597.1044807565818,1606.1604180694285,Joe Pyfer,0.40426449365561556,1563.4269035473549,1543.9107481682397,1188,2
Loma Lookboonmee,0.6348269873063854,1548.4717790473296,1564.8299455396061,Bruna Brasil,0.3651730126936146,1500.440437764011,1482.653524414941,1188,2
Max Griffin,0.44363283170224094,1545.709882841753,1559.6756038373892,Jeremiah Wells,0.5563671682977591,1565.3774457851762,1539.247287402714,1188,2
Michael Johnson,0.6522920159216998,1540.0491357570165,1543.6949017449358,Darrius Flowers,0.34770798407830017,1485.4036558175235,1468.3538229327664,1188,2
Robert Bryczek,0.5776940440318695,,1471.5309188531987,Ihor Potieria,0.4223059559681305,1472.7858632968284,1500.3459320985894,1188,4
Rodolfo Vieira,0.4562359813097696,1534.7842064343033,1559.8027782956133,Armen Petrosyan,0.5437640186902304,1550.0283931160964,1524.08702515178,1188,1
Trevin Giles,0.5875495472692198,1530.734542262774,1510.7887002438922,Carlos Prates,0.4124504527307802,,1528.9547657826483,1188,6
Zac Pauga,0.4658021673797286,1470.6166031933149,1448.1296729355824,Bogdan Guskov,0.5341978326202714,1482.5167265264013,1505.357298140637,1188,6
Alexander Volkanovski,0.684381235449206,1719.4576880131287,1702.2786056848608,Ilia Topuria,0.31561876455079396,1652.230632429284,1683.7189996825286,1189,6
Amanda Lemos,0.5948320943836665,1594.818714940728,1610.7184529243461,Mackenzie Dern,0.40516790561633353,1561.4668436360384,1547.712403565231,1189,2
Andrea Lee,0.37380555137836097,1491.0841792423016,1477.355231784534,Miranda Maverick,0.6261944486216391,1535.89687251717,1552.0754516794304,1189,4
Anthony Hernandez,0.5589741145670765,1575.410702779644,1595.1667488469595,Roman Kopylov,0.44102588543292354,1554.8251795540216,1534.5335871938305,1189,1
Geoff Neal,0.4278283221593347,1610.057329754637,1593.2683439292252,Ian Machado Garry,0.5721716778406654,1635.3086948099117,1654.9930675420926,1189,4
Josh Quinlan,0.4861343304568483,1495.18133750274,1471.5026183442164,Danny Barlow,0.5138656695431517,,1523.9569679573474,1189,6
Marcos Rogerio de Lima,0.6357524315783415,1556.2479245887573,1563.5290862439683,Junior Tafa,0.3642475684216585,1507.8696508605212,1490.1278142189367,1189,0
Merab Dvalishvili,0.4675630818533953,1664.059931045342,1683.6150137530665,Henry Cejudo,0.5324369181466047,1675.3455207345503,1658.8404195261885,1189,2
Oban Elliott,0.5629359158609651,,1521.5387591515832,Val Woodburn,0.43706408413903486,1478.017232346345,1456.58583032015,1189,2
Rinya Nakamura,0.6097259029632539,1538.752983588409,1557.7625251073036,Carlos Vera,0.3902740970367461,,1480.7670772222455,1189,2
Robert Whittaker,0.7028145077860047,1687.704138641365,1692.0930087256845,Paulo Costa,0.29718549221399526,1612.9415159877003,1600.0791093328755,1189,2
Zhang Mingyang,,,1524.6402758007582,Brendson Ribeiro,,,1475.3597241992418,1189,0
Brandon Moreno,0.6621314529154615,1630.3673732262253,1613.746796634431,Brandon Royval,0.3378685470845385,1571.9280823834906,1600.5856186006893,1190,4
Claudio Puelles,0.5580861752506275,1569.0849871795995,1544.0851480500658,Fares Ziam,0.44191382474937246,1548.8122519255037,1574.4897859299476,1190,4
Cristian Quinonez,0.4672041899866556,1502.105643668754,1479.3489772264086,Raoni Barcelos,0.5327958100133444,1513.5164580389808,1531.8506451813125,1190,5
Daniel Zellhuber,0.5551598125659616,1528.9828104890687,1550.4577862860601,Francisco Prado,0.4448401874340384,1509.74000940972,1488.0726528608072,1190,2
Edgar Chairez,0.6865617502714194,1484.017438131615,1499.284445260874,Daniel Lacerda,0.3134382497285806,1415.9119159642325,1401.1910776847417,1190,1
Erik Silva,0.2579875538170111,1472.5519252830147,1459.9015264416216,Muhammad Naimov,0.7420124461829889,1564.3144123532209,1576.8805169265938,1190,6
Jesus Aguilar,0.6189785098277715,1504.747048069954,1523.3059119351572,Mateus Mendonca,0.3810214901722285,1462.601828090328,1444.0429642251247,1190,2
Manuel Torres,0.4836654734031767,1542.5394079792245,1567.6891237700138,Chris Duncan,0.5163345265968233,1548.216624068628,1523.0669082778388,1190,1
Ronaldo Rodriguez,0.6336466572207086,,1518.054094813223,Denys Bondar,0.36635334277929144,1452.4106020984048,1434.5661970173958,1190,1
Victor Altamirano,0.5379212551032301,1494.7254391692543,1469.0628121199838,Felipe dos Santos,0.4620787448967699,1481.524896537833,1507.9018217872788,1190,4
Yair Rodriguez,0.5807576028192019,1651.8887494674075,1635.6236802955552,Brian Ortega,0.41924239718079814,1623.5828077907097,1644.9125889708012,1190,5
Yazmin Jauregui,0.5152839960855947,1509.5962265914302,1532.99623573296,Sam Hughes,0.4847160039144053,1504.2843675790346,1482.5711937740596,1190,2
Abdul-Kareem Al-Selwady,0.4996465065359831,,1475.377144552136,Loik Radzhabov,0.5003534934640169,1500.1228162291115,1524.4596889113693,1191,6
Aiemann Zahabi,0.43928815749672373,1548.5871176772196,1574.3854585805873,Javid Basharat,0.5607118425032762,1569.7851643096128,1543.0352659559785,1191,2
Alex Perez,0.41891719708525743,1567.7681435642573,1550.4109800546955,Muhammad Mokaev,0.5810828029147426,1596.1901102961076,1615.864838304351,1191,4
Christian Leroy Duncan,0.621102401396548,1519.3505269789352,1537.6420774939252,Claudio Ribeiro,0.37889759860345196,1476.4222558606568,1458.130705345667,1191,0
Eryk Anders,0.7285343281128039,1509.0215585692918,1515.1026667194785,Jamie Pickett,0.27146567188719606,1423.2745382739408,1411.5253043573537,1191,2
Jairzinho Rozenstruik,0.6132768778902904,1574.5293317231124,1587.6576173876992,Shamil Gaziev,0.3867231221097096,1534.4780413753515,1515.51510435186,1191,0
Ludovit Klein,0.6471218141253087,1552.672245561161,1568.47965715889,AJ Cunningham,0.35287818587469133,,1482.6099683519528,1191,0
Matt Schnell,0.47831272041385126,1541.360525839571,1525.1230016999689,Steve Erceg,0.5216872795861487,1548.9001891499672,1572.197931907582,1191,6
Umar Nurmagomedov,0.7603643471216575,1600.2940624595988,1611.7263684508264,Bekzat Almakhan,0.23963565287834254,,1488.1906228427658,1191,2
Vinicius Oliveira,,,1524.6402758007582,Benardo Sopaj,,,1475.3597241992418,1191,0
Vitor Petrino,0.6289098986600609,1563.0186522746585,1580.9332903174725,Tyson Pedro,0.37109010133993914,1517.196840190895,1502.634395096326,1191,2
CJ Vergara,0.4717299362246416,1517.6992183299587,1495.5441044956683,Asu Almabayev,0.5282700637753583,1527.5317309169063,1550.6629701971524,1192,4
Curtis Blaydes,0.5637367343418761,1660.0922120899213,1668.81293842243,Jailton Almeida,0.4362632656581239,1637.8266742143046,1617.7542098967724,1192,0
Dustin Poirier,0.6333580557373245,1650.5628064528194,1654.3614120291381,Benoit Saint Denis,0.3666419442626755,1603.0813761547163,1586.2121874724623,1192,0
Gilbert Burns,0.5308537369514854,1650.1937777237433,1642.9503217791557,Jack Della Maddalena,0.4691462630485146,1639.4604542053632,1663.8850242564606,1192,6
Ion Cutelaba,0.37835194201003336,1503.0662829743671,1493.569033745165,Philipe Lins,0.6216480579899666,1546.196005734842,1563.9655592462082,1192,4
Joanne Wood,0.5048593167325357,1514.0262889641638,1525.1179456866314,Maryna Moroz,0.4951406832674643,1512.3379362526118,1494.1526514174448,1192,2
Katlyn Cerminara,0.47300233885603776,1604.027807391125,1593.4320721812967,Maycee Barber,0.5269976611439622,1613.4168873079848,1631.9786073978557,1192,4
Kevin Holland,0.7579454434566419,1599.1449368088809,1587.9515099105793,Michael Page,0.24205455654335806,,1537.3519695373993,1192,4
Mateusz Gamrot,0.48963563966835666,1632.1087655990925,1654.1977104389307,Rafael Dos Anjos,0.5103643603316433,1635.710229084044,1630.5652394269346,1192,2
Michel Pereira,0.6996539710474687,1633.282258440204,1645.7266153924818,Michal Oleksiejczuk,0.30034602895253126,1559.829976610305,1549.6339778688734,1192,1
Pedro Munhoz,0.5243411271982651,1587.188974373142,1579.4454433212231,Kyler Phillips,0.4756588728017349,1578.7253101746676,1602.850235178437,1192,4
Petr Yan,0.4028833743246159,1612.2552788721273,1632.5258993464747,Song Yadong,0.5971166256753841,1646.4312424073892,1627.921124111546,1192,2
Robelis Despaigne,0.6237262826821025,,1518.542976342579,Josh Parisian,0.3762737173178975,1456.1019678284947,1438.7896214564134,1192,0
Sean O'Malley,0.6187156103295731,1659.3410863628367,1673.3447129353963,Marlon Vera,0.3812843896704269,1617.2926766620997,1612.4253767492598,1192,2
Bryan Battle,0.6334796153227822,1568.5981047068622,1568.5981047068622,Ange Loosa,0.3665203846772178,1521.0712025821347,1521.0712025821347,1193,-1
Charalampos Grigoriou,0.5813764789070357,,1471.349446431314,Chad Anheliger,0.4186235210929643,1471.4732338002038,1499.5395959818359,1193,4
Christian Rodriguez,0.6089613100044131,1562.4366716509455,1581.091967324782,Isaac Dulgarian,0.3910386899955869,1523.962677340489,1504.7881267946561,1193,2
Gerald Meerschaert,0.4664190959999348,1527.8221807112207,1536.4547783824166,Bryan Barberena,0.5335809040000652,1539.5069718331488,1529.9491268104005,1193,1
Jafel Filho,0.5447203111387989,1511.03247735774,1533.2083230360186,Ode Osbourne,0.45527968886120107,1495.453418671313,1475.7485789222783,1193,1
Jaqueline Amorim,0.38906168490164833,1501.3505515193783,1531.1082458027684,Cory McKenna,0.6109383150983516,1540.5463314367607,1511.4002770993654,1193,1
Josh Culibao,0.6044527397294283,1536.8327939291396,1509.021935200178,Danny Silva,0.39554726027057174,,1529.787764430914,1193,4
Josiane Nunes,0.6677599703569516,1562.66445382084,1530.4278672742576,Chelsea Chandler,0.33224002964304844,1502.0307689480935,1534.5561427239531,1193,4
Natan Levy,0.4057257907118965,1517.320118905655,1497.7334183739158,Mike Davis,0.5942742092881035,1550.4709724151764,1569.8269460870322,1193,5
Ovince Saint Preux,0.5207987383857317,1548.2754825834038,1553.486916505079,Kennedy Nzechukwu,0.47920126161426835,1541.0450884371444,1522.2401080932643,1193,2
Pannie Kianzad,0.476097377293932,1535.4380684850714,1515.7117357356367,Macy Chiasson,0.523902622706068,1543.7490251881695,1563.4753579376043,1193,5
Tai Tuivasa,0.42547729988097444,1571.5933516565694,1559.6771620448917,Marcin Tybura,0.5745227001190256,1597.6795113333121,1605.3009349308838,1193,5
Thiago Moises,0.6450229000473869,1551.8749592979757,1564.9123846010239,Mitch Ramirez,0.35497709995261306,,1482.5065327084287,1193,0
Amanda Ribas,0.39327731937193167,1579.1583059882985,1563.7251824702807,Rose Namajunas,0.6067226806280683,1616.8165718123205,1627.8309481584129,1194,4
Billy Quarantillo,0.7379918224585984,1567.6620886549317,1537.0845787788537,Youssef Zalal,0.2620081775414016,1477.714748011894,1510.7735795303256,1194,5
Edmen Shahbazyan,0.605001315794959,1518.898457629252,1535.2645958434666,AJ Dobson,0.39499868420504103,1481.866323579196,1462.7974817282006,1194,0
Fernando Padilla,0.4968919166950036,1498.9201273479107,1523.4256071394052,Luis Pajuelo,0.5031080833049963,,1475.2065561395482,1194,1
Igor Severino,,,1500.0,Andre Lima,,,1500.0,1194,-1
Jarno Errens,0.35844429053892257,1449.4374585700282,1480.6864704524025,Steven Nguyen,0.6415557094610774,,1468.3837807546558,1194,2
Karl Williams,0.5175673211281575,1535.124255863157,1558.6226743047537,Justin Tafa,0.4824326788718425,1529.0182300195193,1508.1381888943695,1194,2
Kurt Holobaugh,0.42784622518284465,1461.181581667946,1441.0874958476568,Trey Ogden,0.5721537748171553,1486.4265942548886,1506.837868223229,1194,4
Miles Johns,0.7642978908937839,1536.685916289407,1547.2443480719198,Cody Gibson,0.23570210910621614,1434.506077800049,1423.436169665697,1194,2
Mohammed Usman,0.5304454153158448,1559.1282484674016,1533.5206195316234,Mick Parkin,0.46955458468415523,1548.5373255059642,1574.3743570243648,1194,4
Montse Rendon,0.5777488287804179,1527.2336421750886,1498.9037750707084,Daria Zhelezniakova,0.4222511712195821,,1528.4717809694291,1194,4
Payton Talbott,0.45371366030592714,1520.7988609451402,1547.5859674411247,Cameron Saaiman,0.5462863396940729,1536.926558082233,1510.8648576666403,1194,0
Ricardo Ramos,0.5567764544388097,1531.3855351482612,1510.9365218563867,Julian Erosa,0.44322354556119026,1511.573927642827,1528.8335342135626,1194,5
Andre Petroski,0.616118182522513,1578.2031003975214,1549.855514873882,Jacob Malkoun,0.38388181747748695,1537.1098037299157,1565.4573892535552,1195,6
Angel Pacheco,0.5542135521971151,,1472.6880504426904,Caolan Loughran,0.4457864478028849,1481.089944024339,1508.2657607444419,1195,4
Bill Algeo,0.6348081271440309,1563.9823372277563,1536.5073746436653,Kyle Nelson,0.3651918728559691,1515.9580623883307,1543.4330249724217,1195,6
