age f1,height f1,reach f1,tau,name f1,normal bout,3 rounds,female,male,Catch weight,Strawweight,Flyweight,Bantamweight,Featherweight,Lightweight,Welterweight,Middleweight,Light Heavyweight,Heavyweight,title bout,5 rounds,has title bout f1,has not title bout f1,tot title bout f1,has 5 rounds f1,has not 5 rounds f1,tot 5 rounds f1,has round 1 fought f1,has not round 1 fought f1,tot round 1 fought f1,has round 2 fought f1,has not round 2 fought f1,tot round 2 fought f1,has round 3 fought f1,has not round 3 fought f1,tot round 3 fought f1,has round 4 fought f1,has not round 4 fought f1,tot round 4 fought f1,has round 5 fought f1,has not round 5 fought f1,tot round 5 fought f1,tot r1 time f1,tot r2 time f1,tot r3 time f1,tot r4 time f1,tot r5 time f1,weeks active f1,last fight wa f1,age f2,height f2,reach f2,name f2,has title bout f2,has not title bout f2,tot title bout f2,has 5 rounds f2,has not 5 rounds f2,tot 5 rounds f2,has round 1 fought f2,has not round 1 fought f2,tot round 1 fought f2,has round 2 fought f2,has not round 2 fought f2,tot round 2 fought f2,has round 3 fought f2,has not round 3 fought f2,tot round 3 fought f2,has round 4 fought f2,has not round 4 fought f2,tot round 4 fought f2,has round 5 fought f2,has not round 5 fought f2,tot round 5 fought f2,tot r1 time f2,tot r2 time f2,tot r3 time f2,tot r4 time f2,tot r5 time f2,weeks active f2,last fight wa f2
1695.0,180.34,73.0,757,Yan Cabral,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,3,1,0,2,0,1,0,0,1,0,900.0,786.0,600.0,0.0,0.0,109,54.0,1375.0,177.8,72.0,Johnny Case,0,1,0,0,1,0,1,0,3,1,0,3,1,0,2,0,1,0,0,1,0,900.0,754.0,414.0,0.0,0.0,59,21.0
2249.0,190.5,75.0,758,Anthony Perosh,1,1,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,11,1,0,4,1,0,2,0,1,0,0,1,0,2129.0,1089.0,600.0,0.0,0.0,488,27.0,1577.0,190.5,76.0,Gian Villante,0,1,0,0,1,0,1,0,6,1,0,6,1,0,4,0,1,0,0,1,0,1800.0,1309.0,891.0,0.0,0.0,133,16.0
1423.0,165.1,65.0,758,Ben Nguyen,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,299.0,0.0,0.0,0.0,0.0,27,27.0,1368.0,165.1,68.0,Ryan Benoit,0,1,0,0,1,0,1,0,2,1,0,2,0,1,0,0,1,0,0,1,0,600.0,365.0,0.0,0.0,0.0,102,35.0
1984.0,182.88,70.0,758,Daniel Kelly,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,1,1,0,1,0,1,0,0,1,0,616.0,300.0,300.0,0.0,0.0,53,27.0,1299.0,193.04,,Steve Montgomery,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,163.0,0.0,0.0,0.0,0.0,20,20.0
1108.0,180.34,73.0,758,Jake Matthews,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,2,1,0,1,0,1,0,0,1,0,893.0,412.0,196.0,0.0,0.0,72,27.0,1713.0,177.8,71.0,Akbarh Arreola,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,712.0,600.0,600.0,0.0,0.0,68,34.0
1439.0,177.8,71.0,758,James Moontasri,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,2,1,0,1,0,1,0,0,1,0,776.0,409.0,300.0,0.0,0.0,72,18.0,1487.0,180.34,,Anton Zafir,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1473.0,167.64,65.0,758,Joanna Jedrzejczyk,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,4,1,0,4,1,0,3,0,1,0,0,1,0,1200.0,1157.0,862.0,0.0,0.0,68,21.0,1698.0,170.18,68.0,Valerie Letourneau,0,1,0,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,900.0,0.0,0.0,74,12.0
1860.0,185.42,76.0,758,Kyle Noke,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,8,1,0,5,1,0,3,0,1,0,0,1,0,1895.0,1185.0,900.0,0.0,0.0,282,27.0,1504.0,182.88,75.0,Peter Sobotta,0,1,0,0,1,0,1,0,5,1,0,4,1,0,4,0,1,0,0,1,0,1377.0,1200.0,1200.0,0.0,0.0,335,21.0
2173.0,177.8,72.0,758,Mark Hunt,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,4,1,0,10,1,0,8,1,0,5,1,0,2,1,0,2,2594.0,1928.0,1262.0,600.0,467.0,268,27.0,1887.0,193.04,82.0,Antonio Silva,1,0,1,1,0,5,1,0,8,1,0,3,1,0,2,1,0,1,1,0,1,1683.0,641.0,325.0,300.0,300.0,181,15.0
1406.0,182.88,73.0,758,Richard Walsh,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,739.0,600.0,600.0,0.0,0.0,83,37.0,1705.0,180.34,,Steve Kennedy,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,177.0,0.0,0.0,0.0,0.0,21,21.0
1690.0,167.64,69.0,758,Richie Vaculik,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,883.0,600.0,318.0,0.0,0.0,101,53.0,1587.0,167.64,67.0,Danny Martinez,0,1,0,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,900.0,0.0,0.0,93,20.0
1501.0,170.18,66.0,758,Ronda Rousey,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,6,1,0,6,1,0,6,1,0,1,1,0,1,0,1,0,0,1,0,719.0,300.0,58.0,0.0,0.0,142,15.0,1778.0,172.72,69.0,Holly Holm,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,37,18.0
1447.0,210.82,84.0,758,Stefan Struve,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,15,1,0,8,1,0,3,0,1,0,0,1,0,3541.0,1743.0,704.0,0.0,0.0,351,15.0,1527.0,187.96,75.0,Jared Rosholt,0,1,0,0,1,0,1,0,6,1,0,5,1,0,5,0,1,0,0,1,0,1701.0,1500.0,1392.0,0.0,0.0,102,14.0
1632.0,182.88,79.0,758,Uriah Hall,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,8,1,0,5,1,0,4,0,1,0,0,1,0,2169.0,1225.0,1200.0,0.0,0.0,135,7.0,1299.0,182.88,73.0,Robert Whittaker,1,0,1,0,1,0,1,0,7,1,0,5,1,0,4,0,1,0,0,1,0,1767.0,1363.0,941.0,0.0,0.0,152,27.0
1368.0,167.64,67.0,759,Alejandro Perez,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,323.0,300.0,300.0,0.0,0.0,53,23.0,1731.0,165.1,66.0,Scott Jorgensen,0,1,0,1,0,1,1,0,11,1,0,7,1,0,6,1,0,1,0,1,0,3035.0,2050.0,1800.0,196.0,0.0,233,19.0
1294.0,180.34,,759,Cesar Arzamendia,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1619.0,180.34,71.0,Marco Polo Reyes,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1557.0,175.26,71.0,759,Efrain Escudero,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,10,1,0,8,1,0,8,0,1,0,0,1,0,2670.0,2400.0,2064.0,0.0,0.0,362,23.0,1566.0,175.26,72.0,Leandro Silva,0,1,0,0,1,0,1,0,5,1,0,4,1,0,3,0,1,0,0,1,0,1455.0,1065.0,900.0,0.0,0.0,128,21.0
1565.0,182.88,73.0,759,Erick Montano,0,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1524.0,177.8,,Enrique Marin,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1356.0,172.72,68.0,759,Erik Perez,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,3,1,0,2,0,1,0,0,1,0,1405.0,712.0,600.0,0.0,0.0,181,76.0,1232.0,167.64,73.0,Taylor Lapilus,0,1,0,0,1,0,1,0,2,1,0,2,1,0,1,0,1,0,0,1,0,600.0,386.0,300.0,0.0,0.0,32,22.0
1431.0,172.72,71.0,759,Gabriel Benitez,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,330.0,0.0,0.0,53,23.0,1325.0,180.34,74.0,Andre Fili,0,1,0,0,1,0,1,0,4,1,0,3,1,0,2,0,1,0,0,1,0,1094.0,653.0,519.0,0.0,0.0,109,35.0
1470.0,180.34,73.0,759,Hector Urbina,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,218.0,0.0,0.0,0.0,0.0,53,53.0,1543.0,182.88,75.0,Bartosz Fabinski,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,32,32.0
1314.0,177.8,,759,Horacio Gutierrez,0,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1386.0,170.18,70.0,Enrique Barzola,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1596.0,165.1,67.0,759,Jussier Formiga,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,4,1,0,3,0,1,0,0,1,0,1574.0,1175.0,900.0,0.0,0.0,163,25.0,1501.0,162.56,64.0,Henry Cejudo,0,1,0,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,900.0,0.0,0.0,49,23.0
1476.0,190.5,80.0,759,Neil Magny,1,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,12,1,0,11,1,0,8,0,1,0,0,1,0,3493.0,2808.0,2042.0,0.0,0.0,143,13.0,1256.0,175.26,71.0,Kelvin Gastelum,1,0,1,0,1,0,1,0,7,1,0,5,1,0,4,0,1,0,0,1,0,1932.0,1500.0,1200.0,0.0,0.0,136,23.0
1748.0,172.72,71.0,759,Ricardo Lamas,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,8,1,0,5,1,0,3,1,0,1,1,0,1,2144.0,1188.0,900.0,300.0,300.0,230,33.0,1768.0,177.8,72.0,Diego Sanchez,1,0,2,1,0,1,1,0,21,1,0,18,1,0,17,1,0,1,1,0,1,5957.0,5216.0,5047.0,300.0,157.0,554,76.0
1579.0,182.88,73.0,759,Valmir Lazaro,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,65,38.0,1791.0,167.64,67.0,Michel Prazeres,0,1,0,0,1,0,1,0,4,1,0,4,1,0,4,0,1,0,0,1,0,1200.0,1200.0,1200.0,0.0,0.0,131,40.0
1224.0,167.64,,759,Vernon Ramos Ho,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1331.0,182.88,74.0,Alvaro Herrera Mendoza,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1671.0,175.26,70.0,760,Benson Henderson,1,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,1,0,9,1,0,13,1,0,11,1,0,11,1,0,7,1,0,5,3732.0,3300.0,3300.0,1814.0,1500.0,239,41.0,1619.0,180.34,74.0,Jorge Masvidal,0,1,0,0,1,0,1,0,8,1,0,7,1,0,6,0,1,0,0,1,0,2362.0,2099.0,1800.0,0.0,0.0,136,20.0
1452.0,177.8,74.0,760,Dominique Steele,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,43.0,0.0,0.0,0.0,0.0,18,18.0,1420.0,180.34,70.0,Dong Hyun Ma,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1775.0,187.96,76.0,760,Dong Hyun Kim,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,15,1,0,12,1,0,11,0,1,0,0,1,0,3886.0,3481.0,2620.0,0.0,0.0,392,27.0,1389.0,185.42,79.0,Dominic Waters,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,20,20.0
1616.0,177.8,73.0,760,Dongi Yang,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,4,1,0,3,0,1,0,0,1,0,1200.0,1187.0,900.0,0.0,0.0,266,185.0,1413.0,190.5,78.0,Jake Collier,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,599.0,300.0,300.0,0.0,0.0,49,25.0
1285.0,177.8,70.0,760,Dooho Choi,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,18.0,0.0,0.0,0.0,0.0,53,53.0,1556.0,172.72,67.0,Sam Sicilia,0,1,0,0,1,0,1,0,9,1,0,7,1,0,3,0,1,0,0,1,0,2408.0,1541.0,900.0,0.0,0.0,182,20.0
1771.0,162.56,64.0,760,Guangyou Ning,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,2,1,0,1,0,1,0,0,1,0,600.0,599.0,300.0,0.0,0.0,66,28.0,1540.0,172.72,69.0,Marco Beltran,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,54,54.0
1498.0,157.48000000000002,62.0,760,Seo Hee Ham,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,50,50.0,1490.0,170.18,67.0,Cortney Casey,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,19,19.0
1702.0,175.26,71.0,760,Tae Hyun Bang,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,836.0,600.0,421.0,0.0,0.0,99,28.0,1677.0,177.8,,Leo Kuntz,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,300.0,158.0,0.0,0.0,0.0,27,27.0
1294.0,165.1,64.0,760,Yao Zhikui,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,66,28.0,1888.0,160.02,65.0,Fredy Serrano,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,94.0,0.0,0.0,36,36.0
2104.0,177.8,75.0,760,Yoshihiro Akiyama,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,5,1,0,5,0,1,0,0,1,0,1612.0,1500.0,1480.0,0.0,0.0,333,62.0,1751.0,182.88,77.0,Alberto Mina,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,257.0,0.0,0.0,0.0,0.0,66,66.0
1793.0,175.26,,760,Yui Chul Nam,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,91,28.0,1522.0,180.34,71.0,Mike de la Torre,0,1,0,0,1,0,1,0,4,1,0,1,1,0,1,0,1,0,0,1,0,594.0,300.0,300.0,0.0,0.0,85,20.0
1375.0,170.18,71.0,761,Aljamain Sterling,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,661.0,0.0,0.0,93,33.0,1949.0,170.18,71.0,Johnny Eduardo,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,877.0,600.0,600.0,0.0,0.0,223,82.0
1342.0,187.96,79.0,761,Antonio Carlos Junior,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,877.0,0.0,0.0,79,23.0,1799.0,180.34,77.0,Kevin Casey,0,1,0,0,1,0,1,0,3,1,0,2,1,0,1,0,1,0,0,1,0,661.0,437.0,300.0,0.0,0.0,138,21.0
1482.0,185.42,74.0,761,Danny Roberts,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1950.0,177.8,69.0,Nathan Coy,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1436.0,185.42,75.0,761,Elias Theodorou,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,3,1,0,3,1,0,1,0,1,0,0,1,0,900.0,828.0,300.0,0.0,0.0,86,38.0,1665.0,187.96,76.0,Thiago Santos,0,1,0,0,1,0,1,0,5,1,0,1,1,0,1,0,1,0,0,1,0,545.0,300.0,300.0,0.0,0.0,122,23.0
1684.0,172.72,71.0,761,Jim Miller,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,20,1,0,15,1,0,12,0,1,0,0,1,0,5374.0,4108.0,3276.0,0.0,0.0,372,19.0,1461.0,185.42,75.0,Michael Chiesa,1,0,1,0,1,0,1,0,7,1,0,6,1,0,2,0,1,0,0,1,0,1967.0,1283.0,600.0,0.0,0.0,183,35.0
1287.0,162.56,65.0,761,Kailin Curran,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,369.0,0.0,0.0,54,30.0,1795.0,160.02,,Emily Kagan,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,51,51.0
1469.0,182.88,73.0,761,Omari Akhmedov,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1087.0,300.0,300.0,0.0,0.0,108,26.0,1741.0,182.88,72.0,Sergio Moraes,1,0,1,0,1,0,1,0,4,1,0,3,1,0,3,0,1,0,0,1,0,1093.0,900.0,790.0,0.0,0.0,180,34.0
1223.0,165.1,65.0,761,Rose Namajunas,1,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,467.0,300.0,86.0,0.0,0.0,51,9.0,1132.0,162.56,65.0,Paige VanZant,0,1,0,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,535.0,0.0,0.0,54,13.0
1031.0,182.88,71.0,761,Sage Northcutt,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,57.0,0.0,0.0,0.0,0.0,9,9.0,1326.0,177.8,73.0,Cody Pfister,0,1,0,0,1,0,1,0,2,1,0,2,1,0,1,0,1,0,0,1,0,600.0,409.0,300.0,0.0,0.0,42,21.0
1523.0,182.88,73.0,761,Santiago Ponzinibbio,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,3,1,0,2,0,1,0,0,1,0,980.0,787.0,600.0,0.0,0.0,108,23.0,1437.0,180.34,,Andreas Stahl,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,71,71.0
1659.0,187.96,75.0,761,Tim Means,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,10,1,0,7,1,0,7,0,1,0,0,1,0,2587.0,2100.0,2021.0,0.0,0.0,199,21.0,1710.0,170.18,72.0,John Howard,0,1,0,0,1,0,1,0,13,1,0,11,1,0,11,0,1,0,0,1,0,3558.0,3300.0,3136.0,0.0,0.0,357,21.0
1299.0,172.72,68.0,761,Zubaira Tukhugov,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,561.0,300.0,300.0,0.0,0.0,94,61.0,1661.0,175.26,72.0,Phillipe Nover,1,0,1,0,1,0,1,0,4,1,0,3,1,0,3,0,1,0,0,1,0,963.0,900.0,900.0,0.0,0.0,364,29.0
1530.0,175.26,65.0,762,Artem Lobov,0,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1607.0,177.8,70.0,Ryan Hall,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1538.0,172.72,68.0,762,Chris Gruetzemacher,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1735.0,180.34,,Abner Lloveras,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1642.0,187.96,78.0,762,Chris Weidman,0,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,1,0,5,1,0,9,1,0,6,1,0,3,1,0,1,1,0,1,2394.0,1151.0,900.0,300.0,300.0,250,29.0,1625.0,190.5,77.0,Luke Rockhold,0,1,0,1,0,4,1,0,5,1,0,2,0,1,0,0,1,0,0,1,0,1031.0,208.0,0.0,0.0,0.0,134,34.0
1617.0,180.34,75.0,762,Court McGee,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,8,1,0,8,1,0,7,0,1,0,0,1,0,2400.0,2321.0,1881.0,0.0,0.0,286,104.0,1388.0,182.88,75.0,Marcio Alexandre Junior,1,0,1,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,325.0,0.0,0.0,80,51.0
1987.0,185.42,72.0,762,Demian Maia,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,1,0,21,1,0,15,1,0,13,1,0,3,1,0,3,5168.0,4219.0,3764.0,900.0,900.0,425,19.0,1428.0,180.34,72.0,Gunnar Nelson,0,1,0,1,0,1,1,0,6,1,0,3,1,0,2,1,0,1,1,0,1,1564.0,888.0,600.0,300.0,300.0,167,22.0
1559.0,180.34,75.0,762,Edson Barboza,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13,1,0,9,1,0,8,0,1,0,0,1,0,3442.0,2504.0,1948.0,0.0,0.0,264,20.0,1660.0,180.34,76.0,Tony Ferguson,1,0,1,0,1,0,1,0,10,1,0,5,1,0,4,0,1,0,0,1,0,2549.0,1459.0,1200.0,0.0,0.0,236,22.0
1782.0,167.64,68.0,762,Frankie Edgar,1,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,1,0,10,1,0,18,1,0,17,1,0,16,1,0,9,1,0,8,5395.0,4940.0,4756.0,2634.0,2396.0,462,30.0,1597.0,167.64,66.0,Chad Mendes,1,0,3,1,0,4,1,0,11,1,0,6,1,0,5,1,0,1,1,0,1,2478.0,1797.0,1230.0,300.0,300.0,253,22.0
1908.0,187.96,76.0,762,Gabriel Gonzaga,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,20,1,0,8,1,0,5,0,1,0,0,1,0,4022.0,1859.0,1186.0,0.0,0.0,525,35.0,1714.0,180.34,,Konstantin Erokhin,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,46,46.0
1879.0,185.42,72.0,762,Jacare Souza,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,5,1,0,2,1,0,2,0,1,0,0,1,0,1137.0,600.0,570.0,0.0,0.0,134,34.0,2015.0,182.88,73.0,Yoel Romero,0,1,0,1,0,1,1,0,6,1,0,5,1,0,5,0,1,0,0,1,0,1592.0,1500.0,758.0,0.0,0.0,138,24.0
1276.0,167.64,68.0,762,Joby Sanchez,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,68,47.0,1332.0,165.1,66.0,Geane Herrera,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,18,18.0
