name f1
Beneil Dariush
Gerald Meerschaert
Giga Chikadze
Israel Adesanya
Mark Madsen
Neil Magny
Rodolfo Vieira
Sean O'Malley
Zhang Weili
Amanda Ribas
Bruno Fly Silva
Demian Maia
Elizeu Zaleski dos Santos
Francisco Trinaldo
Johnny Walker
Jussier Formiga
Kevin Lee
Mayra Bueno Silva
Rani Yahya
Renato Moicano
Veronica Hardy
Aleksei Oleinik
Alexander Hernandez
Andrei Arlovski
Anthony Pettis
Anthony Smith
Ben Rothwell
Bryce Mitchell
Carla Esparza
Chase Sherman
Francis Ngannou
Gabriel Benitez
Greg Hardy
Henry Cejudo
Hunter Azure
Jeremy Stephens
Michael Johnson
Ricky Simon
Ryan Spann
Sijara Eubanks
Tony Ferguson
Vicente Luque
Alistair Overeem
Anthony Hernandez
Claudia Gadelha
Cortney Casey
Dan Ige
Darren Elkins
Eryk Anders
Giga Chikadze
Matt Brown
Rodrigo Nascimento
Song Yadong
Billy Quarantillo
Blagoy Ivanov
Chris Gutierrez
Daniel Rodriguez
Jamahal Hill
Katlyn Cerminara
Louis Smolka
Mackenzie Dern
Roosevelt Roberts
Tim Elliott
Tyron Woodley
Alex Caceres
Aljamain Sterling
Alonzo Menifield
Amanda Nunes
Charles Byrd
Cody Stamann
Eddie Wineland
Evan Dunham
Ian Heinisch
Jussier Formiga
Neil Magny
Raphael Assuncao
Andre Fili
Anthony Ivy
Charles Rosa
Jessica Eye
Jordan Espinosa
Julia Avila
Karl Roberson
Mariya Agapova
Merab Dvalishvili
Tyson Nam
Austin Hubbard
Belal Muhammad
Clay Guida
Cortney Casey
Curtis Blaydes
Frank Camacho
Jim Miller
Josh Emmett
Marc-Andre Barriault
Raquel Pennington
Roxanne Modafferi
Tecia Pennington
Brendan Allen
Dustin Poirier
Gian Villante
Jordan Griffin
Kay Hansen
Luis Pena
Mike Perry
Philipe Lins
Sean Woodson
Takashi Sato
Abdul Razak Alhassan
Alexander Volkanovski
Amanda Ribas
Calvin Kattar
Diana Belbita
Elizeu Zaleski dos Santos
Jack Shore
Jared Gordon
Jessica Andrade
Jimmie Rivera
John Phillips
Kamaru Usman
Karol Rosa
Leonardo Santos
Makwan Amirkhani
Marcin Tybura
Martin Day
Modestas Bukauskas
Molly McCann
Petr Yan
Raulian Paiva
Ricardo Ramos
Tim Elliott
Volkan Oezdemir
Alexandre Pantoja
Ariane da Silva
Brett Johns
Carlos Felipe
Davi Ramos
Deiveson Figueiredo
Grant Dawson
Jack Hermansson
Joe Duffy
Malcolm Gordon
Marc Diakiese
Roman Dolidze
Alex Oliveira
Bethe Correia
Carla Esparza
Fabricio Werdum
Francisco Trinaldo
Khamzat Chimaev
Mauricio Rua
Movsar Evloev
Nathaniel Wood
Nicolas Dalby
Paul Craig
Ramazan Emeev
Robert Whittaker
Tanner Boser
Tom Aspinall
Chris Gutierrez
Derek Brunson
Frankie Saenz
Jamall Emmers
Joanne Wood
Johnny Munoz
Lando Vannata
Vicente Luque
Andrew Sanchez
Beneil Dariush
Derrick Lewis
Gavin Tucker
Irwin Rivera
Kevin Holland
Maki Pitolo
Nasrat Haqparast
Omari Akhmedov
Tim Means
Yana Santos
Youssef Zalal
Ashley Yoder
Chris Daukaus
Felice Herrig
Herbert Burns
Jim Miller
John Dodson
Junior Dos Santos
Kai Kamaka
Sean O'Malley
Stipe Miocic
TJ Brown
Amanda Lemos
Austin Hubbard
Carlton Minus
Daniel Rodriguez
Ike Villanueva
Marcin Prachnio
Mariya Agapova
Pedro Munhoz
Timur Valiev
Alessio Di Chirico
Alex Caceres
Anthony Smith
Ji Yeon Kim
Maki Pitolo
Mallory Martin
Polyana Viana
Ricardo Lamas
Robbie Lawler
Sean Brady
Alistair Overeem
Andre Muniz
Brian Kelleher
Cole Smith
Michel Pereira
Ovince Saint Preux
Viviane Araujo
Alexandr Romanov
Billy Quarantillo
Brok Weaver
Bryan Barberena
Ed Herman
Julia Avila
King Green
Michelle Waterson-Gomez
Ottman Azaitar
Roosevelt Roberts
Roxanne Modafferi
Sabina Mazo
Andre Ewell
Colby Covington
Darrick Minner
Donald Cerrone
Jessica-Rose Clark
Johnny Walker
Jordan Espinosa
Journey Newson
Kevin Holland
Khamzat Chimaev
Mackenzie Dern
Mayra Bueno Silva
Mirsad Bektic
Tyson Nam
Brad Riddell
Diego Sanchez
Dominick Reyes
Hakeem Dawodu
Israel Adesanya
Juan Espino
Kai Kara-France
Ketlen Vieira
Khadis Ibragimov
Shane Young
William Knight
Carlos Condit
Casey Kenney
Charles Jourdain
Dequan Townsend
Germaine de Randamie
Holly Holm
Jordan Williams
Kyler Phillips
Loma Lookboonmee
Luigi Vendramini
Yorgan De Castro
Ali AlQaisi
Ben Rothwell
Bruno Fly Silva
Chris Daukaus
Edson Barboza
Giga Chikadze
Impa Kasanganay
Markus Perez
Marlon Moraes
Tom Aspinall
Tom Breese
Tracy Cortez
Youssef Zalal
Brian Ortega
Claudio Silva
Gadzhimurad Antigulov
Gillian Robertson
Jamie Mullarkey
Jimmy Crute
JunYong Park
Katlyn Cerminara
Mateusz Gamrot
Said Nurmagomedov
Thomas Almeida
Alex Oliveira
Alexander Volkov
Da Woon Jung
Jacob Malkoun
Joel Alvarez
Khabib Nurmagomedov
Lauren Murphy
Liana Jojua
Magomed Ankalaev
Nathaniel Wood
Robert Whittaker
Stefan Struve
Adrian Yanez
Bryce Mitchell
Chris Gruetzemacher
Cole Williams
Dustin Jacoby
Kevin Holland
King Green
Maurice Greene
Miles Johns
Sean Strickland
Uriah Hall
Alexandr Romanov
Andrei Arlovski
Claudia Gadelha
Darren Elkins
Giga Chikadze
Gustavo Lopez
Max Griffin
Raoni Barcelos
Thiago Santos
Trevin Giles
Abdul Razak Alhassan
Alex Morono
Ashley Yoder
Brendan Allen
Don'Tale Mayes
Geraldo de Freitas
Kay Hansen
Paul Felder
Randa Markos
Alan Jouban
Antonina Shevchenko
Brandon Moreno
Daniel Rodriguez
Deiveson Figueiredo
Joaquin Buckley
Katlyn Cerminara
Kyle Daukaus
Louis Cosce
Mauricio Rua
Mike Perry
Valentina Shevchenko
Anthony Smith
Ashlee Evans-Smith
Gina Mazany
Jonathan Pearce
Josh Parisian
Luke Sanders
Martin Day
Miguel Baeza
Spike Carlyle
Sumudaerji
Gabriel Benitez
Gian Villante
Ilia Topuria
Jack Hermansson
Louis Smolka
Matt Wiman
Ovince Saint Preux
Roman Dolidze
Chase Hooper
Cub Swanson
Deiveson Figueiredo
Gavin Tucker
Junior Dos Santos
Kevin Holland
Mackenzie Dern
Renato Moicano
Tecia Pennington
Tony Ferguson
Anthony Pettis
Christos Giagos
Deron Winn
Gillian Robertson
Jimmy Flick
Jose Aldo
Marcin Tybura
Marlon Moraes
Michel Pereira
Sijara Eubanks
Stephen Thompson
Tafon Nchukwi
Carlos Condit
Carlos Felipe
Dalcha Lungiambula
David Zawada
Francisco Figueiredo
Ike Villanueva
Jacob Kilburn
Joaquin Buckley
Lerone Murphy
Matt Schnell
Max Holloway
Michael Chiesa
Mike Davis
Omari Akhmedov
Punahele Soriano
Ricky Simon
Roxanne Modafferi
Santiago Ponzinibbio
Sarah Moras
Sumudaerji
Umar Nurmagomedov
Victoria Leonardo
Warlley Alves
Wu Yanan
Amir Albazi
Andrew Sanchez
Arman Tsarukyan
Brad Tavares
Dan Hooker
Dustin Poirier
Jessica Eye
Julianna Pena
Khalil Rountree Jr.
Marina Rodriguez
Nik Lentz
Alexandre Pantoja
Alistair Overeem
Cory Sandhagen
Devonte Smith
Diego Ferreira
Karol Rosa
Michael Johnson
Mike Rodriguez
Molly McCann
Ode Osbourne
SeungWoo Choi
Timur Valiev
Andre Ewell
Belal Muhammad
Gabe Green
Kamaru Usman
Kelvin Gastelum
Maki Pitolo
Maycee Barber
Polyana Viana
Ricky Simon
Rodolfo Vieira
Aiemann Zahabi
Aleksei Oleinik
Andrei Arlovski
Charles Rosa
Curtis Blaydes
Eddie Wineland
Jared Gordon
Ketlen Vieira
Nate Landwehr
Phil Hawes
Serghei Spivac
Shana Dobson
Alex Caceres
Alexander Hernandez
Alexis Davis
Dustin Jacoby
Jairzinho Rozenstruik
Montana De La Rosa
Nikita Krylov
Pedro Munhoz
Vince Cachero
Amanda Nunes
Dominick Cruz
Islam Makhachev
Jan Blachowicz
Joseph Benavidez
Kennedy Nzechukwu
Livinha Souza
Mario Bautista
Petr Yan
Rogerio Bontorin
Sean Brady
Song Yadong
Thiago Santos
Tim Elliott
Uros Medic
Angela Hill
Charles Jourdain
Cortney Casey
Dan Ige
Eryk Anders
Gloria de Paula
Jonathan Martinez
Leon Edwards
Manel Kape
Matthew Semelsberger
Misha Cirkunov
Nasrat Haqparast
Rani Yahya
Adrian Yanez
Bruno Fly Silva
Cheyanne Vlismas
Derek Brunson
Leonardo Santos
Marion Reneau
Montel Jackson
Song Kenan
Tai Tuivasa
Trevin Giles
Alonzo Menifield
Gillian Robertson
Jamie Mullarkey
Jared Gooden
Marc-Andre Barriault
Modestas Bukauskas
Sean O'Malley
Shane Young
Stipe Miocic
Tyron Woodley
Arnold Allen
Da Woon Jung
Hunter Azure
Impa Kasanganay
Jim Miller
John Makdessi
Luis Saldana
Marvin Vettori
Mike Perry
Nina Nunes
Sam Alvey
Scott Holtzman
Yorgan De Castro
Abdul Razak Alhassan
Alexandr Romanov
Andrei Arlovski
Austin Hubbard
Bartosz Fabinski
Jessica Penne
Luis Pena
Robert Whittaker
Tony Gravely
Tracy Cortez
Alex Oliveira
Anthony Smith
Aoriqileng
Batgerel Danaa
Dwight Grant
Kamaru Usman
Karl Roberson
Kazula Vargas
Liang Na
Pat Sabatini
Uriah Hall
Valentina Shevchenko
Zhang Weili
Andreas Michailidis
Dominick Reyes
Giga Chikadze
Ion Cutelaba
Kai Kamaka
Loma Lookboonmee
Luke Sanders
Merab Dvalishvili
Poliana Botelho
Randa Markos
Sean Strickland
Christian Aguilera
Diego Ferreira
Donald Cerrone
JunYong Park
Ludovit Klein
Marina Rodriguez
Maurice Greene
Neil Magny
Phil Hawes
Andrea Lee
Charles Oliveira
Christos Giagos
Gina Mazany
Jacare Souza
Jordan Wright
Katlyn Cerminara
Kevin Aguilar
Lando Vannata
Matt Schnell
Shane Burgos
Tony Ferguson
Ben Rothwell
Bruno Fly Silva
Court McGee
David Dvorak
Felicia Spencer
Jack Hermansson
Josh Culibao
Justin Tafa
Rafael Alves
Ricardo Ramos
Rob Font
Yan Xiaonan
Alan Patrick
Claudio Puelles
Dusko Todorovic
Francisco Trinaldo
Jairzinho Rozenstruik
Makwan Amirkhani
Manon Fiorot
Montana De La Rosa
Roman Dolidze
Santiago Ponzinibbio
Sean Woodson
Tanner Boser
Walt Harris
Carlos Felipe
Chase Hooper
Deiveson Figueiredo
Demian Maia
Drew Dober
Eryk Anders
Fares Ziam
Israel Adesanya
Lauren Murphy
Leon Edwards
Matt Frevola
Movsar Evloev
Pannie Kianzad
Paul Craig
Aleksa Camur
Aleksei Oleinik
Casey O'Neill
Chan Sung Jung
Joaquim Silva
Josh Parisian
Julian Erosa
Kanako Murata
Khaos Williams
Marlon Vera
Matt Brown
Wellington Turman
Andre Fili
Charles Rosa
Ciryl Gane
Julia Avila
Kennedy Nzechukwu
Marcin Prachnio
Raoni Barcelos
Renato Moicano
Shavkat Rakhmonov
Tanner Boser
Tim Means
Warlley Alves
Yancy Medeiros
Carlos Condit
Dustin Poirier
Gilbert Burns
Irene Aldana
Jennifer Maia
Niko Price
Omari Akhmedov
Ryan Hall
Sean O'Malley
Tai Tuivasa
Trevin Giles
Zhalgas Zhumagulov
Alan Baudot
Amanda Lemos
Daniel Rodriguez
Francisco Figueiredo
Gabriel Benitez
Islam Makhachev
Jeremy Stephens
Khalid Taha
Marion Reneau
Rodolfo Vieira
Adrian Yanez
Cory Sandhagen
Darren Elkins
Diana Belbita
Julio Arce
Kyler Phillips
Mickey Gall
Miranda Maverick
Nassourdine Imavov
Punahele Soriano
Sijara Eubanks
Bryan Barberena
Cheyanne Vlismas
Chris Gruetzemacher
Collin Anglin
Danny Chavez
Jinh Yu Frey
Niklas Stolze
Phil Rowe
Ryan Benoit
Uriah Hall
Alonzo Menifield
Derrick Lewis
Johnny Munoz
Jose Aldo
Karolina Kowalkiewicz
King Green
Manel Kape
Michael Chiesa
Miles Johns
Song Yadong
Tecia Pennington
Victoria Leonardo
Vince Morales
Alexandre Pantoja
Austin Lingo
Bea Malecki
Brian Kelleher
Clay Guida
Jared Cannonier
Parker Porter
Roosevelt Roberts
Sasha Palatnikov
Trevin Jones
Vinc Pichel
William Knight
Alessio Di Chirico
Andre Petroski
Bryan Battle
Dustin Jacoby
Edson Barboza
JJ Aldrich
Jamall Emmers
Kevin Lee
Makhmud Muradov
Mana Martinez
Ricky Turcios
Sam Alvey
Alex Morono
Dalcha Lungiambula
Derek Brunson
Jack Shore
Julian Erosa
Modestas Bukauskas
Molly McCann
Paddy Pimblett
Tom Aspinall
Anthony Smith
Ariane da Silva
Arman Tsarukyan
Emily Whitmire
Erin Blanchfield
Gustavo Lopez
Impa Kasanganay
Ion Cutelaba
Joaquin Buckley
Mike Rodriguez
Montel Jackson
Nate Maness
Pannie Kianzad
Rongzhu
Alexander Volkanovski
Cody Brundage
Curtis Blaydes
Dan Hooker
Jessica Andrade
Jonathan Pearce
Marlon Moraes
Matthew Semelsberger
Nick Diaz
Roxanne Modafferi
Shamil Abdurakhimov
Uros Medic
Valentina Shevchenko
Alejandro Perez
Alex Oliveira
Alexander Hernandez
Antonina Shevchenko
Bethe Correia
Devonte Smith
Douglas Silva de Andrade
Joe Solecki
Kevin Holland
Misha Cirkunov
Stephanie Egger
Thiago Santos
Alexandr Romanov
Charles Rosa
Chris Gutierrez
Loopy Godinez
Mackenzie Dern
Randy Brown
Sabina Mazo
Steve Garcia
Tim Elliott
Andrei Arlovski
Andrew Sanchez
Aspen Ladd
Batgerel Danaa
Danny Roberts
Istela Nunes
Jim Miller
Loopy Godinez
Manon Fiorot
Nate Landwehr
Alex Caceres
Francisco Trinaldo
Grant Dawson
Jamie Pickett
Jeff Molina
Jessica-Rose Clark
Jonathan Martinez
JunYong Park
Khama Worthy
Livinha Souza
Mason Jones
Nicolae Negumereanu
Paulo Costa
Tabatha Ricci
Albert Duraev
Alexander Volkov
Amanda Ribas
Elizeu Zaleski dos Santos
Hu Yaozong
Islam Makhachev
Jan Blachowicz
Li Jingliang
Magomed Ankalaev
Makwan Amirkhani
Petr Yan
Ricardo Ramos
Shamil Gamzatov
Tagir Ulanbekov
Al Iaquinta
Alex Pereira
CJ Vergara
Dustin Jacoby
Edmen Shahbazyan
Frankie Edgar
Gian Villante
Ian Machado Garry
Justin Gaethje
Kamaru Usman
Melsik Baghdasaryan
Phil Hawes
Rose Namajunas
Shane Burgos
Ben Rothwell
Cortney Casey
Cynthia Calvillo
Felicia Spencer
Kennedy Nzechukwu
Marc Diakiese
Max Holloway
Miguel Baeza
Sean Woodson
Song Yadong
Thiago Moises
Cody Durden
Davey Grant
Joanne Wood
Ketlen Vieira
Loma Lookboonmee
Luana Pinheiro
Michael Chiesa
Pat Sabatini
Rafa Garcia
Rani Yahya
Shayilan Nuerdanbieke
Alex Morono
Alonzo Menifield
Brad Riddell
Brendan Allen
Bryan Barberena
Cheyanne Vlismas
Claudio Puelles
Clay Guida
Jimmy Crute
Louis Smolka
Maki Pitolo
Manel Kape
Rob Font
Amanda Nunes
Andre Muniz
Augusto Sakai
Charles Oliveira
Geoff Neal
Gillian Robertson
Jordan Wright
Josh Emmett
Kai Kara-France
Miranda Maverick
Pedro Munhoz
Randy Costa
Raulian Paiva
Ryan Hall
Amanda Lemos
Charles Jourdain
Cub Swanson
Derrick Lewis
Diego Ferreira
Don'Tale Mayes
Dustin Stoltzfus
Jordan Leavitt
Justin Tafa
Raphael Assuncao
Raquel Pennington
Sijara Eubanks
Stephen Thompson
Bill Algeo
Brandon Royval
Brian Kelleher
Calvin Kattar
Court McGee
Dakota Bush
Jake Collier
Jamie Pickett
Katlyn Cerminara
TJ Brown
Brandon Moreno
Cody Stamann
Francis Ngannou
Jack Della Maddalena
Kay Hansen
Matt Frevola
Michael Morales
Michel Pereira
Raoni Barcelos
Silvana Gomez Juarez
Tony Gravely
Alexis Davis
Chidi Njokuani
Hakeem Dawodu
Jack Hermansson
Jailton Almeida
Jason Witt
Julian Erosa
Malcolm Gordon
Miles Johns
Punahele Soriano
Sam Alvey
Shavkat Rakhmonov
Tresean Gore
AJ Dobson
Alexander Hernandez
Andrei Arlovski
Carlos Ulberg
Derrick Lewis
Douglas Silva de Andrade
Israel Adesanya
Jared Cannonier
Jeremiah Wells
King Green
Kyler Phillips
Mana Martinez
Roxanne Modafferi
William Knight
Chad Anheliger
Chas Skelly
Diana Belbita
Gabriel Benitez
Jessica-Rose Clark
Jim Miller
Joaquin Buckley
Johnny Walker
Jonathan Pearce
Kyle Daukaus
Mario Bautista
Parker Porter
Alejandro Perez
Arman Tsarukyan
Armen Petrosyan
Islam Makhachev
Ji Yeon Kim
Josiane Nunes
Misha Cirkunov
Ramiz Brahimaj
Rongzhu
Terrance McKinney
Victor Altamirano
Brian Kelleher
Colby Covington
Devonte Smith
Dustin Jacoby
Edson Barboza
Jalin Turner
Kevin Holland
Marina Rodriguez
Maryna Moroz
Nicolae Negumereanu
Rafael Dos Anjos
Serghei Spivac
Tim Elliott
Alex Pereira
Dalcha Lungiambula
Damon Jackson
Drew Dober
JJ Aldrich
Khalil Rountree Jr.
Kris Moutinho
Marlon Moraes
Matthew Semelsberger
Sabina Mazo
Sodiq Yusuff
Tafon Nchukwi
Thiago Santos
Trevin Jones
Alexander Volkov
Arnold Allen
Cory McKenna
Gunnar Nelson
Jack Shore
Jai Herbert
Mike Grundy
Molly McCann
Muhammad Mokaev
Nikita Krylov
Paddy Pimblett
Shamil Abdurakhimov
Aliaskhab Khizriev
Askar Askarov
Chris Gutierrez
Curtis Blaydes
Jennifer Maia
Joanne Wood
Luis Saldana
Marc Diakiese
Matheus Nicolau
Matt Brown
Neil Magny
Sara McMann
Aleksei Oleinik
Alexander Volkanovski
Aljamain Sterling
Anthony Hernandez
Aspen Ladd
Gilbert Burns
Ian Machado Garry
Julio Arce
Mackenzie Dern
Mickey Gall
Piera Rodriguez
Vinc Pichel
Alatengheili
Caio Borralho
Chris Barnett
Devin Clark
Drakkar Klose
Istela Nunes
Jordan Leavitt
Lina Lansberg
Mayra Bueno Silva
Miguel Baeza
Mounir Lazzez
Pat Sabatini
Rafa Garcia
Vicente Luque
Amanda Lemos
Aoriqileng
Clay Guida
Dean Barry
Dwight Grant
Jordan Wright
Lando Vannata
Marcin Prachnio
Maycee Barber
Preston Parsons
Tyson Pedro
Alexandr Romanov
Andre Fili
Andrei Arlovski
Daniel Da Silva
Darren Elkins
Gabe Green
Gina Mazany
Jared Gordon
Krzysztof Jotko
Natan Levy
Rob Font
Andre Fialho
Ariane Carnelossi
Blagoy Ivanov
Brandon Royval
Charles Oliveira
Francisco Trinaldo
Journey Newson
Kleydson Rodrigues
Macy Chiasson
Mauricio Rua
Michael Chandler
Randy Brown
Rose Namajunas
Tracy Cortez
Davey Grant
Frank Camacho
Jake Hadley
Jan Blachowicz
Katlyn Cerminara
Michael Johnson
Nick Maximov
Ryan Spann
Tatsuro Taira
Virna Jandiroba
Viviane Araujo
Chase Hooper
Chidi Njokuani
Elise Reed
Eryk Anders
Holly Holm
Jailton Almeida
Jonathan Martinez
Joseph Holmes
Omar Morales
Polyana Viana
Santiago Ponzinibbio
Alexander Volkov
Alonzo Menifield
Damon Jackson
Dan Ige
Erin Blanchfield
Felice Herrig
Jeff Molina
Joe Solecki
Johnny Munoz
Karine Silva
Michael Trizano
Niklas Stolze
Ode Osbourne
Rinat Fakhretdinov
Andre Fialho
Brendan Allen
Glover Teixeira
Jack Della Maddalena
Kyung Ho Kang
Liang Na
Maheshate
Ramona Pascual
SeungWoo Choi
Valentina Shevchenko
Zhang Weili
Adrian Yanez
Calvin Kattar
Court McGee
Damir Ismagulov
Eddie Wineland
Jasmine Jasudavicius
Joaquin Buckley
Julian Marquez
Maria Oliveira
Phil Hawes
Ricardo Ramos
Roman Dolidze
Tim Means
Arman Tsarukyan
Brian Kelleher
Carlos Ulberg
Chris Curtis
JP Buys
Josh Parisian
Nate Maness
Neil Magny
Raulian Paiva
Shayilan Nuerdanbieke
Thiago Moises
Vanessa Demopoulos
Alexander Volkanovski
Brad Riddell
Brad Tavares
Ian Machado Garry
Israel Adesanya
Jessica Eye
Jessica-Rose Clark
Jim Miller
Pedro Munhoz
Robbie Lawler
Sean Strickland
Uriah Hall
Aiemann Zahabi
Antonina Shevchenko
Caio Borralho
Cody Brundage
David Onama
Douglas Silva de Andrade
Jared Vanderaa
Kennedy Nzechukwu
Michael Johnson
Rafael Dos Anjos
Ronnie Lawrence
Bill Algeo
Brian Ortega
Dustin Jacoby
Dwight Grant
Jessica Penne
Lauren Murphy
Li Jingliang
Matt Schnell
Michelle Waterson-Gomez
Punahele Soriano
Ricky Simon
Shane Burgos
Claudio Silva
Curtis Blaydes
Jack Hermansson
Jai Herbert
Makwan Amirkhani
Mandy Bohm
Marc Diakiese
Mason Jones
Molly McCann
Muhammad Mokaev
Nathaniel Wood
Nikita Krylov
Paddy Pimblett
Paul Craig
Alex Morono
Alexandre Pantoja
Brandon Moreno
Derrick Lewis
Don'Tale Mayes
Drakkar Klose
Drew Dober
Joselyne Edwards
Julianna Pena
Magomed Ankalaev
Michael Morales
Nicolae Negumereanu
Orion Cosce
Augusto Sakai
Brogan Walker
Bryan Battle
Cory McKenna
Mayra Bueno Silva
Mohammed Usman
Sam Alvey
Terrance McKinney
Thiago Santos
Vicente Luque
Angela Hill
Bruno Fly Silva
Cynthia Calvillo
Devin Clark
Gabriel Benitez
Jason Witt
Marlon Vera
Martin Buday
Nate Landwehr
Ode Osbourne
Priscila Cachoeira
Yazmin Jauregui
Youssef Zalal
AJ Fletcher
Amir Albazi
Aoriqileng
Daniel Da Silva
Jose Aldo
Kamaru Usman
Leonardo Santos
Marcin Tybura
Paulo Costa
Sean Woodson
Tyson Pedro
Wu Yanan
Abus Magomedov
Alessio Di Chirico
Benoit Saint Denis
Charles Jourdain
Ciryl Gane
Fares Ziam
John Makdessi
Khalid Taha
Nassourdine Imavov
Robert Whittaker
Stephanie Egger
William Gomis
Chad Anheliger
Darian Weeks
Denis Tiuliulin
Hakeem Dawodu
Irene Aldana
Jailton Almeida
Jake Collier
Johnny Walker
Khamzat Chimaev
Li Jingliang
Melissa Martinez
Nate Diaz
Norma Dumont
Andre Fili
Anthony Hernandez
Chidi Njokuani
Cory Sandhagen
Damon Jackson
Denise Gomes
Joe Pyfer
Mariya Agapova
Nikolas Motta
Tanner Boser
Tony Gravely
Trevin Giles
Trey Ogden
Guido Cannetti
Ilir Latifi
Joaquim Silva
John Castaneda
Julija Stoliarenko
Krzysztof Jotko
Mackenzie Dern
Mike Davis
Randy Brown
Raoni Barcelos
Sodiq Yusuff
Alexa Grasso
Cub Swanson
Joanderson Brito
Jordan Wright
Mana Martinez
Mike Jackson
Misha Cirkunov
Nick Maximov
Piera Rodriguez
Raphael Assuncao
Tatsuro Taira
Abubakar Nurmagomedov
Aljamain Sterling
Armen Petrosyan
Belal Muhammad
Beneil Dariush
Charles Oliveira
Karol Rosa
Katlyn Cerminara
Makhmud Muradov
Muhammad Mokaev
Petr Yan
Volkan Oezdemir
Andrei Arlovski
Calvin Kattar
Chase Hooper
Christian Rodriguez
Cody Durden
Dustin Jacoby
Joseph Holmes
Josh Fremd
Phil Hawes
Tim Means
Waldo Cortes-Acosta
Carlos Candelario
Darrick Minner
Grant Dawson
Liudvik Sholinian
Marina Rodriguez
Mario Bautista
Miranda Maverick
Neil Magny
Polyana Viana
Tagir Ulanbekov
Tamires Vidal
Andre Petroski
Brad Riddell
Carla Esparza
Carlos Ulberg
Dan Hooker
Dominick Reyes
Dustin Poirier
Erin Blanchfield
Frankie Edgar
Israel Adesanya
Julio Arce
Karolina Kowalkiewicz
Matt Frevola
