upp_low,temp_f_id,name f1,name f2,tau
0,303,Luigi Fioravanti,Solomon Hutcherson,268
1,296,Luke Cummo,Jonathan Goulet,268
0,304,Mark Hominick,Jorge Gurgel,268
0,305,Matt Hamill,Jesse Forbes,268
0,306,Michael Bisping,Josh Haynes,268
0,307,Mike Nickels,Wes Combs,268
0,308,Rashad Evans,Stephan Bonnar,268
0,309,Rob MacDonald,Kristian Rothaermel,268
0,310,Rory Singer,Ross Pointon,268
1,310,Ross Pointon,Rory Singer,268
1,302,Sam Stout,Kenny Florian,268
1,303,Solomon Hutcherson,Luigi Fioravanti,268
1,308,Stephan Bonnar,Rashad Evans,268
1,295,Thiago Alves,Jon Fitch,268
1,307,Wes Combs,Mike Nickels,268
1,300,Wilson Gouveia,Keith Jardine,268
1,318,Andrei Arlovski,Tim Sylvia,270
1,315,Anthony Perosh,Jeff Monson,270
0,311,Cheick Kongo,Gilbert Aldana,270
1,313,Dan Christison,Frank Mir,270
0,312,Drew Fickett,Kurt Pellegrino,270
0,313,Frank Mir,Dan Christison,270
1,311,Gilbert Aldana,Cheick Kongo,270
0,314,Hermes Franca,Joe Jordan,270
0,315,Jeff Monson,Anthony Perosh,270
1,314,Joe Jordan,Hermes Franca,270
0,316,Joe Stevenson,Yves Edwards,270
1,317,Josh Neer,Joshua Burkman,270
0,317,Joshua Burkman,Josh Neer,270
1,319,Ken Shamrock,Tito Ortiz,270
1,312,Kurt Pellegrino,Drew Fickett,270
0,318,Tim Sylvia,Andrei Arlovski,270
0,319,Tito Ortiz,Ken Shamrock,270
1,316,Yves Edwards,Joe Stevenson,270
0,320,Anthony Torres,Pat Healy,275
0,321,Chris Leben,Jorge Santiago,275
1,328,Crafton Wallace,Martin Kampmann,275
0,322,Dean Lister,Yuki Sasaki,275
0,323,Diego Sanchez,Karo Parisyan,275
0,324,Forrest Petz,Sammy Morgan,275
0,325,Jake O'Brien,Kristof Midoux,275
1,326,Jason Von Flue,Joe Riggs,275
0,326,Joe Riggs,Jason Von Flue,275
1,327,Jonathan Goulet,Josh Koscheck,275
1,321,Jorge Santiago,Chris Leben,275
0,327,Josh Koscheck,Jonathan Goulet,275
1,323,Karo Parisyan,Diego Sanchez,275
1,325,Kristof Midoux,Jake O'Brien,275
0,328,Martin Kampmann,Crafton Wallace,275
1,320,Pat Healy,Anthony Torres,275
1,324,Sammy Morgan,Forrest Petz,275
1,322,Yuki Sasaki,Dean Lister,275
1,337,Alan Belcher,Yushin Okami,277
0,329,Cheick Kongo,Christian Wellisch,277
1,329,Christian Wellisch,Cheick Kongo,277
0,330,Chuck Liddell,Renato Sobral,277
1,331,Cory Walmsley,David Heath,277
0,331,David Heath,Cory Walmsley,277
0,332,Eric Schafer,Rob MacDonald,277
0,333,Forrest Griffin,Stephan Bonnar,277
0,334,Hermes Franca,Jamie Varner,277
1,334,Jamie Varner,Hermes Franca,277
1,335,Josh Neer,Nick Diaz,277
0,335,Nick Diaz,Josh Neer,277
1,330,Renato Sobral,Chuck Liddell,277
1,332,Rob MacDonald,Eric Schafer,277
1,333,Stephan Bonnar,Forrest Griffin,277
1,336,Wes Combs,Wilson Gouveia,277
0,336,Wilson Gouveia,Wes Combs,277
0,337,Yushin Okami,Alan Belcher,277
1,341,BJ Penn,Matt Hughes,281
1,340,Danny Abbadi,Jorge Gurgel,281
1,346,David Lee,Tyson Griffin,281
1,343,David Loiseau,Mike Swick,281
0,338,Eddie Sanchez,Mario Neto,281
1,342,Gabe Ruediger,Melvin Guillard,281
1,345,Jason Dent,Roger Huerta,281
1,344,Jason Lambert,Rashad Evans,281
1,339,Jens Pulver,Joe Lauzon,281
0,339,Joe Lauzon,Jens Pulver,281
0,340,Jorge Gurgel,Danny Abbadi,281
1,338,Mario Neto,Eddie Sanchez,281
0,341,Matt Hughes,BJ Penn,281
0,342,Melvin Guillard,Gabe Ruediger,281
0,343,Mike Swick,David Loiseau,281
0,344,Rashad Evans,Jason Lambert,281
0,345,Roger Huerta,Jason Dent,281
0,346,Tyson Griffin,David Lee,281
1,348,Chris Price,Kendall Grove,283
1,351,Crafton Wallace,Nate Marquardt,283
1,355,Dustin Hazelett,Tony DeSouza,283
1,347,Ed Herman,Jason MacDonald,283
1,349,Forrest Petz,Marcus Davis,283
0,347,Jason MacDonald,Ed Herman,283
1,353,John Alessio,Thiago Alves,283
1,352,Josh Haynes,Rory Singer,283
1,354,Ken Shamrock,Tito Ortiz,283
0,348,Kendall Grove,Chris Price,283
0,349,Marcus Davis,Forrest Petz,283
0,350,Matt Hamill,Seth Petruzelli,283
0,351,Nate Marquardt,Crafton Wallace,283
0,352,Rory Singer,Josh Haynes,283
1,350,Seth Petruzelli,Matt Hamill,283
0,353,Thiago Alves,John Alessio,283
0,354,Tito Ortiz,Ken Shamrock,283
0,355,Tony DeSouza,Dustin Hazelett,283
0,356,Anderson Silva,Rich Franklin,284
0,357,Carmelo Marrero,Cheick Kongo,284
1,357,Cheick Kongo,Carmelo Marrero,284
0,358,Clay Guida,Justin James,284
1,362,Dan Lauzon,Spencer Fisher,284
0,359,Jon Fitch,Kuniyoshi Hironaka,284
1,360,Junior Assuncao,Kurt Pellegrino,284
1,358,Justin James,Clay Guida,284
1,363,Kalib Starnes,Yushin Okami,284
1,361,Kenny Florian,Sean Sherk,284
1,359,Kuniyoshi Hironaka,Jon Fitch,284
0,360,Kurt Pellegrino,Junior Assuncao,284
1,356,Rich Franklin,Anderson Silva,284
0,361,Sean Sherk,Kenny Florian,284
0,362,Spencer Fisher,Dan Lauzon,284
0,363,Yushin Okami,Kalib Starnes,284
0,364,Charles McCarthy,Gideon Ray,288
1,368,Chris Lytle,Matt Serra,288
0,365,Din Thomas,Rich Clementi,288
1,366,Edwin DeWees,Jorge Rivera,288
1,364,Gideon Ray,Charles McCarthy,288
1,369,Jeremy Jackson,Pete Spratt,288
0,366,Jorge Rivera,Edwin DeWees,288
0,367,Martin Kampmann,Thales Leites,288
0,368,Matt Serra,Chris Lytle,288
1,371,Patrick Cote,Travis Lutter,288
1,370,Pete Sell,Scott Smith,288
0,369,Pete Spratt,Jeremy Jackson,288
1,365,Rich Clementi,Din Thomas,288
0,370,Scott Smith,Pete Sell,288
1,367,Thales Leites,Martin Kampmann,288
0,371,Travis Lutter,Patrick Cote,288
1,374,Alessio Sakara,Drew McFedries,289
0,372,Antoni Hardonk,Sherman Pendergarst,289
0,373,Brandon Vera,Frank Mir,289
1,378,Dokonjonosuke Mishima,Joe Stevenson,289
0,374,Drew McFedries,Alessio Sakara,289
1,373,Frank Mir,Brandon Vera,289
0,375,Georges St-Pierre,Matt Hughes,289
1,379,Gleison Tibau,Nick Diaz,289
1,377,Hector Ramirez,James Irvin,289
0,376,Jake O'Brien,Josh Shockman,289
0,377,James Irvin,Hector Ramirez,289
1,380,Jeff Monson,Tim Sylvia,289
0,378,Joe Stevenson,Dokonjonosuke Mishima,289
1,376,Josh Shockman,Jake O'Brien,289
1,375,Matt Hughes,Georges St-Pierre,289
0,379,Nick Diaz,Gleison Tibau,289
1,372,Sherman Pendergarst,Antoni Hardonk,289
0,380,Tim Sylvia,Jeff Monson,289
0,381,Alan Belcher,Jorge Santiago,292
0,382,Brock Larson,Keita Nakamura,292
1,388,Dave Menne,Luigi Fioravanti,292
0,383,David Heath,Victor Valimaki,292
0,384,Diego Sanchez,Joe Riggs,292
1,386,Drew Fickett,Karo Parisyan,292
1,385,Jeff Joslin,Josh Koscheck,292
1,384,Joe Riggs,Diego Sanchez,292
1,381,Jorge Santiago,Alan Belcher,292
0,385,Josh Koscheck,Jeff Joslin,292
0,386,Karo Parisyan,Drew Fickett,292
1,382,Keita Nakamura,Brock Larson,292
0,387,Logan Clark,Steve Byrnes,292
0,388,Luigi Fioravanti,Dave Menne,292
0,389,Marcus Davis,Shonie Carter,292
1,389,Shonie Carter,Marcus Davis,292
1,387,Steve Byrnes,Logan Clark,292
1,383,Victor Valimaki,David Heath,292
0,390,Andrei Arlovski,Marcio Cruz,295
1,391,Anthony Perosh,Christian Wellisch,295
1,393,Carmelo Marrero,Gabriel Gonzaga,295
1,394,Chris Leben,Jason MacDonald,295
0,391,Christian Wellisch,Anthony Perosh,295
0,392,Chuck Liddell,Tito Ortiz,295
1,396,Eric Schafer,Michael Bisping,295
1,395,Forrest Griffin,Keith Jardine,295
0,393,Gabriel Gonzaga,Carmelo Marrero,295
0,394,Jason MacDonald,Chris Leben,295
0,395,Keith Jardine,Forrest Griffin,295
1,390,Marcio Cruz,Andrei Arlovski,295
0,396,Michael Bisping,Eric Schafer,295
1,398,Rory Singer,Yushin Okami,295
0,397,Thiago Alves,Tony DeSouza,295
1,392,Tito Ortiz,Chuck Liddell,295
1,397,Tony DeSouza,Thiago Alves,295
0,398,Yushin Okami,Rory Singer,295
1,403,Chad Reiner,Joshua Burkman,298
1,400,Chris Price,Ed Herman,298
1,399,Clay Guida,Din Thomas,298
1,404,Dean Lister,Nate Marquardt,298
0,399,Din Thomas,Clay Guida,298
0,400,Ed Herman,Chris Price,298
1,402,Heath Herring,Jake O'Brien,298
0,401,Hermes Franca,Spencer Fisher,298
0,402,Jake O'Brien,Heath Herring,298
0,403,Joshua Burkman,Chad Reiner,298
0,404,Nate Marquardt,Dean Lister,298
0,405,Rashad Evans,Sean Salmon,298
0,406,Rich Clementi,Ross Pointon,298
1,406,Ross Pointon,Rich Clementi,298
1,405,Sean Salmon,Rashad Evans,298
1,401,Spencer Fisher,Hermes Franca,298
0,407,Anderson Silva,Travis Lutter,300
1,408,Diego Saraiva,Dustin Hazelett,300
0,408,Dustin Hazelett,Diego Saraiva,300
1,411,Eddie Sanchez,Mirko Filipovic,300
0,409,Frankie Edgar,Tyson Griffin,300
1,414,John Halverson,Roger Huerta,300
1,415,Jorge Rivera,Terry Martin,300
0,410,Lyoto Machida,Sam Hoger,300
1,413,Marvin Eastman,Quinton Jackson,300
0,411,Mirko Filipovic,Eddie Sanchez,300
0,412,Patrick Cote,Scott Smith,300
0,413,Quinton Jackson,Marvin Eastman,300
0,414,Roger Huerta,John Halverson,300
1,410,Sam Hoger,Lyoto Machida,300
1,412,Scott Smith,Patrick Cote,300
0,415,Terry Martin,Jorge Rivera,300
1,407,Travis Lutter,Anderson Silva,300
1,409,Tyson Griffin,Frankie Edgar,300
1,422,Chris Lytle,Matt Hughes,304
1,420,Drew McFedries,Martin Kampmann,304
0,416,Gleison Tibau,Jason Dent,304
0,417,Jamie Varner,Jason Gilliam,304
1,416,Jason Dent,Gleison Tibau,304
1,417,Jason Gilliam,Jamie Varner,304
0,418,Jason Lambert,Renato Sobral,304
1,424,Jason MacDonald,Rich Franklin,304
0,419,Jon Fitch,Luigi Fioravanti,304
1,419,Luigi Fioravanti,Jon Fitch,304
0,420,Martin Kampmann,Drew McFedries,304
0,421,Matt Hamill,Rex Holman,304
0,422,Matt Hughes,Chris Lytle,304
0,423,Randy Couture,Tim Sylvia,304
1,418,Renato Sobral,Jason Lambert,304
1,421,Rex Holman,Matt Hamill,304
0,424,Rich Franklin,Jason MacDonald,304
1,423,Tim Sylvia,Randy Couture,304
1,427,Antoni Hardonk,Justin McCully,308
1,428,Dokonjonosuke Mishima,Kenny Florian,308
0,425,Drew Fickett,Keita Nakamura,308
1,429,Forrest Petz,Kuniyoshi Hironaka,308
0,426,Joe Stevenson,Melvin Guillard,308
0,427,Justin McCully,Antoni Hardonk,308
1,425,Keita Nakamura,Drew Fickett,308
0,428,Kenny Florian,Dokonjonosuke Mishima,308
0,429,Kuniyoshi Hironaka,Forrest Petz,308
0,430,Kurt Pellegrino,Nate Mohr,308
1,426,Melvin Guillard,Joe Stevenson,308
1,432,Naoyuki Kotani,Thiago Tavares,308
1,430,Nate Mohr,Kurt Pellegrino,308
1,431,Rich Clementi,Roan Carneiro,308
0,431,Roan Carneiro,Rich Clementi,308
1,433,Seth Petruzelli,Wilson Gouveia,308
0,432,Thiago Tavares,Naoyuki Kotani,308
0,433,Wilson Gouveia,Seth Petruzelli,308
1,436,Alan Belcher,Kendall Grove,309
1,434,Brad Imes,Heath Herring,309
1,435,Diego Sanchez,Josh Koscheck,309
1,439,Georges St-Pierre,Matt Serra,309
0,434,Heath Herring,Brad Imes,309
1,437,Josh Haynes,Luke Cummo,309
0,435,Josh Koscheck,Diego Sanchez,309
0,436,Kendall Grove,Alan Belcher,309
1,440,Leonard Garcia,Roger Huerta,309
0,437,Luke Cummo,Josh Haynes,309
0,438,Marcus Davis,Pete Spratt,309
0,439,Matt Serra,Georges St-Pierre,309
1,442,Mike Swick,Yushin Okami,309
1,441,Pete Sell,Thales Leites,309
1,438,Pete Spratt,Marcus Davis,309
0,440,Roger Huerta,Leonard Garcia,309
0,441,Thales Leites,Pete Sell,309
0,442,Yushin Okami,Mike Swick,309
0,443,Alessio Sakara,Victor Valimaki,311
0,444,Andrei Arlovski,Fabricio Werdum,311
1,445,Assuerio Silva,Cheick Kongo,311
0,445,Cheick Kongo,Assuerio Silva,311
1,449,David Heath,Lyoto Machida,311
1,448,David Lee,Junior Assuncao,311
1,447,Dennis Siver,Jess Liaudin,311
1,451,Edilberto de Oliveira,Paul Taylor,311
1,450,Elvis Sinosic,Michael Bisping,311
1,444,Fabricio Werdum,Andrei Arlovski,311
0,446,Gabriel Gonzaga,Mirko Filipovic,311
0,447,Jess Liaudin,Dennis Siver,311
0,448,Junior Assuncao,David Lee,311
0,449,Lyoto Machida,David Heath,311
1,452,Matt Grice,Terry Etim,311
0,450,Michael Bisping,Elvis Sinosic,311
1,446,Mirko Filipovic,Gabriel Gonzaga,311
0,451,Paul Taylor,Edilberto de Oliveira,311
0,452,Terry Etim,Matt Grice,311
1,443,Victor Valimaki,Alessio Sakara,311
0,453,Alan Belcher,Sean Salmon,316
1,461,Carmelo Marrero,Wilson Gouveia,316
1,456,Chris Leben,Kalib Starnes,316
1,458,Chuck Liddell,Quinton Jackson,316
0,454,Din Thomas,Jeremy Stephens,316
0,455,Houston Alexander,Keith Jardine,316
1,459,Ivan Salaverry,Terry Martin,316
1,460,James Irvin,Thiago Silva,316
1,454,Jeremy Stephens,Din Thomas,316
1,457,Joshua Burkman,Karo Parisyan,316
0,456,Kalib Starnes,Chris Leben,316
0,457,Karo Parisyan,Joshua Burkman,316
1,455,Keith Jardine,Houston Alexander,316
0,458,Quinton Jackson,Chuck Liddell,316
1,453,Sean Salmon,Alan Belcher,316
0,459,Terry Martin,Ivan Salaverry,316
0,460,Thiago Silva,James Irvin,316
0,461,Wilson Gouveia,Carmelo Marrero,316
0,462,Anthony Johnson,Chad Reiner,318
1,462,Chad Reiner,Anthony Johnson,318
0,463,Drew McFedries,Jordan Radev,318
0,464,Forrest Petz,Luigi Fioravanti,318
0,465,Gleison Tibau,Jeff Cox,318
1,470,Jason Black,Thiago Tavares,318
1,465,Jeff Cox,Gleison Tibau,318
0,466,Jon Fitch,Roan Carneiro,318
1,463,Jordan Radev,Drew McFedries,318
1,464,Luigi Fioravanti,Forrest Petz,318
1,467,Luke Caudillo,Nate Mohr,318
0,467,Nate Mohr,Luke Caudillo,318
1,469,Pete Spratt,Tamdan McCrory,318
1,466,Roan Carneiro,Jon Fitch,318
1,468,Sam Stout,Spencer Fisher,318
0,468,Spencer Fisher,Sam Stout,318
0,469,Tamdan McCrory,Pete Spratt,318
0,470,Thiago Tavares,Jason Black,318
1,478,Clay Guida,Tyson Griffin,319
1,473,Colin Robinson,Eddie Sanchez,319
0,471,Dustin Hazelett,Stevie Lynch,319
0,472,Ed Herman,Scott Smith,319
0,473,Eddie Sanchez,Colin Robinson,319
0,474,Forrest Griffin,Hector Ramirez,319
1,474,Hector Ramirez,Forrest Griffin,319
0,475,Jason MacDonald,Rory Singer,319
1,476,Jason Tan,Marcus Davis,319
0,476,Marcus Davis,Jason Tan,319
0,477,Rich Franklin,Yushin Okami,319
1,475,Rory Singer,Jason MacDonald,319
1,472,Scott Smith,Ed Herman,319
1,471,Stevie Lynch,Dustin Hazelett,319
0,478,Tyson Griffin,Clay Guida,319
1,477,Yushin Okami,Rich Franklin,319
1,482,Allen Berube,Leonard Garcia,320
1,480,Andy Wang,Cole Miller,320
0,479,BJ Penn,Jens Pulver,320
1,481,Brandon Melendez,Joe Lauzon,320
1,483,Brian Geraghty,Matt Wiman,320
0,480,Cole Miller,Andy Wang,320
1,485,Doug Evans,Roger Huerta,320
1,486,Floyd Sword,Thales Leites,320
1,479,Jens Pulver,BJ Penn,320
0,481,Joe Lauzon,Brandon Melendez,320
0,482,Leonard Garcia,Allen Berube,320
1,484,Manvel Gamburyan,Nate Diaz,320
0,483,Matt Wiman,Brian Geraghty,320
0,484,Nate Diaz,Manvel Gamburyan,320
0,485,Roger Huerta,Doug Evans,320
0,486,Thales Leites,Floyd Sword,320
1,492,Alvin Robinson,Kenny Florian,322
0,487,Anderson Silva,Nate Marquardt,322
0,488,Antonio Rodrigo Nogueira,Heath Herring,322
0,489,Chris Lytle,Jason Gilliam,322
1,491,Diego Saraiva,Jorge Gurgel,322
0,490,Frankie Edgar,Mark Bocek,322
1,488,Heath Herring,Antonio Rodrigo Nogueira,322
1,494,Hermes Franca,Sean Sherk,322
1,489,Jason Gilliam,Chris Lytle,322
0,491,Jorge Gurgel,Diego Saraiva,322
0,492,Kenny Florian,Alvin Robinson,322
1,490,Mark Bocek,Frankie Edgar,322
1,495,Mike Nickels,Stephan Bonnar,322
1,487,Nate Marquardt,Anderson Silva,322
0,493,Rashad Evans,Tito Ortiz,322
0,494,Sean Sherk,Hermes Franca,322
0,495,Stephan Bonnar,Mike Nickels,322
1,493,Tito Ortiz,Rashad Evans,322
1,503,Alberto Crane,Roger Huerta,329
1,497,Antoni Hardonk,Frank Mir,329
0,496,Clay Guida,Marcus Aurelio,329
1,502,David Heath,Renato Sobral,329
0,497,Frank Mir,Antoni Hardonk,329
1,501,Gabriel Gonzaga,Randy Couture,329
0,498,Georges St-Pierre,Josh Koscheck,329
0,499,Joe Stevenson,Kurt Pellegrino,329
1,498,Josh Koscheck,Georges St-Pierre,329
1,500,Kendall Grove,Patrick Cote,329
1,499,Kurt Pellegrino,Joe Stevenson,329
1,496,Marcus Aurelio,Clay Guida,329
0,500,Patrick Cote,Kendall Grove,329
0,501,Randy Couture,Gabriel Gonzaga,329
0,502,Renato Sobral,David Heath,329
0,503,Roger Huerta,Alberto Crane,329
1,504,Ryan Jensen,Thales Leites,329
0,504,Thales Leites,Ryan Jensen,329
1,508,Alessio Sakara,Houston Alexander,331
1,509,Anthony Torres,Jess Liaudin,331
0,505,Cheick Kongo,Mirko Filipovic,331
1,512,Dan Henderson,Quinton Jackson,331
0,506,Dennis Siver,Naoyuki Kotani,331
0,507,Gleison Tibau,Terry Etim,331
0,508,Houston Alexander,Alessio Sakara,331
0,509,Jess Liaudin,Anthony Torres,331
0,510,Marcus Davis,Paul Taylor,331
1,511,Matt Hamill,Michael Bisping,331
0,511,Michael Bisping,Matt Hamill,331
1,505,Mirko Filipovic,Cheick Kongo,331
1,506,Naoyuki Kotani,Dennis Siver,331
1,510,Paul Taylor,Marcus Davis,331
0,512,Quinton Jackson,Dan Henderson,331
1,507,Terry Etim,Gleison Tibau,331
0,513,Thiago Silva,Tomasz Drwal,331
1,513,Tomasz Drwal,Thiago Silva,331
0,514,Chris Leben,Terry Martin,332
0,515,Cole Miller,Leonard Garcia,332
1,518,Din Thomas,Kenny Florian,332
0,516,Dustin Hazelett,Jonathan Goulet,332
1,519,Edilberto de Oliveira,Luke Cummo,332
0,517,Gray Maynard,Joe Veres,332
1,517,Joe Veres,Gray Maynard,332
1,516,Jonathan Goulet,Dustin Hazelett,332
1,520,Junior Assuncao,Nate Diaz,332
0,518,Kenny Florian,Din Thomas,332
1,522,Kuniyoshi Hironaka,Thiago Alves,332
1,515,Leonard Garcia,Cole Miller,332
0,519,Luke Cummo,Edilberto de Oliveira,332
0,520,Nate Diaz,Junior Assuncao,332
0,521,Nate Quarry,Pete Sell,332
1,521,Pete Sell,Nate Quarry,332
1,514,Terry Martin,Chris Leben,332
0,522,Thiago Alves,Kuniyoshi Hironaka,332
1,530,Anthony Johnson,Rich Clementi,333
0,523,Christian Wellisch,Scott Junk,333
1,527,Chuck Liddell,Keith Jardine,333
1,526,Diego Sanchez,Jon Fitch,333
1,525,Diego Saraiva,Jeremy Stephens,333
0,524,Forrest Griffin,Mauricio Rua,333
0,525,Jeremy Stephens,Diego Saraiva,333
0,526,Jon Fitch,Diego Sanchez,333
1,528,Kazuhiro Nakamura,Lyoto Machida,333
0,527,Keith Jardine,Chuck Liddell,333
0,528,Lyoto Machida,Kazuhiro Nakamura,333
0,529,Matt Wiman,Michihiro Omigawa,333
1,524,Mauricio Rua,Forrest Griffin,333
1,529,Michihiro Omigawa,Matt Wiman,333
0,530,Rich Clementi,Anthony Johnson,333
1,523,Scott Junk,Christian Wellisch,333
1,531,Thiago Tavares,Tyson Griffin,333
0,531,Tyson Griffin,Thiago Tavares,333
0,532,Alan Belcher,Kalib Starnes,337
0,533,Alvin Robinson,Jorge Gurgel,337
0,534,Anderson Silva,Rich Franklin,337
1,539,Brandon Vera,Tim Sylvia,337
0,535,Demian Maia,Ryan Jensen,337
1,538,Eric Schafer,Stephan Bonnar,337
1,536,Forrest Petz,Joshua Burkman,337
1,537,Jason Black,Matt Grice,337
1,540,Jason MacDonald,Yushin Okami,337
1,533,Jorge Gurgel,Alvin Robinson,337
0,536,Joshua Burkman,Forrest Petz,337
1,532,Kalib Starnes,Alan Belcher,337
0,537,Matt Grice,Jason Black,337
1,534,Rich Franklin,Anderson Silva,337
1,535,Ryan Jensen,Demian Maia,337
0,538,Stephan Bonnar,Eric Schafer,337
0,539,Tim Sylvia,Brandon Vera,337
0,540,Yushin Okami,Jason MacDonald,337
0,541,Akihiro Gono,Tamdan McCrory,341
1,548,Chris Lytle,Thiago Alves,341
0,542,Ed Herman,Joe Doerksen,341
0,543,Frankie Edgar,Spencer Fisher,341
1,549,Houston Alexander,Thiago Silva,341
1,544,Jason Reinhardt,Joe Lauzon,341
1,542,Joe Doerksen,Ed Herman,341
0,544,Joe Lauzon,Jason Reinhardt,341
0,545,Karo Parisyan,Ryo Chonan,341
1,546,Luke Caudillo,Marcus Aurelio,341
0,546,Marcus Aurelio,Luke Caudillo,341
1,547,Michael Bisping,Rashad Evans,341
0,547,Rashad Evans,Michael Bisping,341
1,545,Ryo Chonan,Karo Parisyan,341
1,543,Spencer Fisher,Frankie Edgar,341
1,541,Tamdan McCrory,Akihiro Gono,341
0,548,Thiago Alves,Chris Lytle,341
0,549,Thiago Silva,Houston Alexander,341
0,550,Ben Saunders,Dan Barrera,344
1,551,Billy Miles,George Sotiropoulos,344
1,555,Clay Guida,Roger Huerta,344
1,550,Dan Barrera,Ben Saunders,344
1,556,Dorian Price,Roman Mitichyan,344
0,551,George Sotiropoulos,Billy Miles,344
1,558,Jared Rollins,War Machine,344
1,554,John Kolosci,Matt Arroyo,344
0,552,Jonathan Goulet,Paul Georgieff,344
0,553,Mac Danzig,Tommy Speer,344
0,554,Matt Arroyo,John Kolosci,344
1,552,Paul Georgieff,Jonathan Goulet,344
1,557,Richie Hightower,Troy Mandaloniz,344
0,555,Roger Huerta,Clay Guida,344
0,556,Roman Mitichyan,Dorian Price,344
1,553,Tommy Speer,Mac Danzig,344
0,557,Troy Mandaloniz,Richie Hightower,344
0,558,War Machine,Jared Rollins,344
0,559,Chuck Liddell,Wanderlei Silva,347
0,560,Dean Lister,Jordan Radev,347
1,565,Doug Evans,Mark Bocek,347
0,561,Eddie Sanchez,Soa Palelei,347
0,562,Georges St-Pierre,Matt Hughes,347
1,560,Jordan Radev,Dean Lister,347
0,563,Lyoto Machida,Rameau Thierry Sokoudjou,347
0,564,Manvel Gamburyan,Nate Mohr,347
0,565,Mark Bocek,Doug Evans,347
1,562,Matt Hughes,Georges St-Pierre,347
1,566,Melvin Guillard,Rich Clementi,347
1,564,Nate Mohr,Manvel Gamburyan,347
1,563,Rameau Thierry Sokoudjou,Lyoto Machida,347
0,566,Rich Clementi,Melvin Guillard,347
0,567,Roan Carneiro,Tony DeSouza,347
1,561,Soa Palelei,Eddie Sanchez,347
1,567,Tony DeSouza,Roan Carneiro,347
1,559,Wanderlei Silva,Chuck Liddell,347
1,576,Alberto Crane,Kurt Pellegrino,350
0,568,Alessio Sakara,James Lee,350
1,580,Alvin Robinson,Nate Diaz,350
0,569,Antoni Hardonk,Colin Robinson,350
0,570,BJ Penn,Joe Stevenson,350
1,574,Cole Miller,Jeremy Stephens,350
1,569,Colin Robinson,Antoni Hardonk,350
0,571,Corey Hill,Joe Veres,350
1,573,Dennis Siver,Gray Maynard,350
1,581,Drew McFedries,Patrick Cote,350
0,572,Fabricio Werdum,Gabriel Gonzaga,350
1,572,Gabriel Gonzaga,Fabricio Werdum,350
0,573,Gray Maynard,Dennis Siver,350
1,568,James Lee,Alessio Sakara,350
1,585,Jason Lambert,Wilson Gouveia,350
0,574,Jeremy Stephens,Cole Miller,350
1,577,Jess Liaudin,Marcus Davis,350
1,570,Joe Stevenson,BJ Penn,350
1,571,Joe Veres,Corey Hill,350
0,575,Jorge Rivera,Kendall Grove,350
1,579,Joshua Burkman,Mike Swick,350
1,578,Justin Buchholz,Matt Wiman,350
1,575,Kendall Grove,Jorge Rivera,350
0,576,Kurt Pellegrino,Alberto Crane,350
0,577,Marcus Davis,Jess Liaudin,350
0,578,Matt Wiman,Justin Buchholz,350
1,584,Michihiro Omigawa,Thiago Tavares,350
0,579,Mike Swick,Joshua Burkman,350
0,580,Nate Diaz,Alvin Robinson,350
0,581,Patrick Cote,Drew McFedries,350
0,582,Paul Kelly,Paul Taylor,350
1,582,Paul Taylor,Paul Kelly,350
1,583,Per Eklund,Sam Stout,350
0,583,Sam Stout,Per Eklund,350
0,584,Thiago Tavares,Michihiro Omigawa,350
0,585,Wilson Gouveia,Jason Lambert,350
0,586,Antonio Rodrigo Nogueira,Tim Sylvia,352
1,588,Brock Lesnar,Frank Mir,352
0,587,Chris Lytle,Kyle Bradley,352
1,593,David Heath,Tim Boetsch,352
0,588,Frank Mir,Brock Lesnar,352
1,594,Gleison Tibau,Tyson Griffin,352
1,590,Jeremy Horn,Nate Marquardt,352
1,592,Keita Nakamura,Rob Emerson,352
1,587,Kyle Bradley,Chris Lytle,352
0,589,Marvin Eastman,Terry Martin,352
0,590,Nate Marquardt,Jeremy Horn,352
0,591,Ricardo Almeida,Rob Yundt,352
0,592,Rob Emerson,Keita Nakamura,352
1,591,Rob Yundt,Ricardo Almeida,352
1,589,Terry Martin,Marvin Eastman,352
0,593,Tim Boetsch,David Heath,352
1,586,Tim Sylvia,Antonio Rodrigo Nogueira,352
0,594,Tyson Griffin,Gleison Tibau,352
1,597,Alessio Sakara,Chris Leben,356
0,595,Anderson Silva,Dan Henderson,356
0,596,Andrei Arlovski,Jake O'Brien,356
1,599,Cheick Kongo,Heath Herring,356
0,597,Chris Leben,Alessio Sakara,356
1,600,Chris Wilson,Jon Fitch,356
1,595,Dan Henderson,Anderson Silva,356
1,598,David Bielkheden,Diego Sanchez,356
0,598,Diego Sanchez,David Bielkheden,356
1,602,Dustin Hazelett,Josh Koscheck,356
